headline_text,article_url,article_preview,date,author
"'I knew he had serious problems': Only Fools And Horses star Patrick Murray, 65, didn't tell John Challis about his cancer diagnosis as late co-star faced his own battle with the illness",/tvshowbiz/article-10450141/Only-Fools-Horses-Patrick-Murray-didnt-tell-star-John-Challis-cancer-diagnosis.html,"The actor, 65, who publicly shared his diagnosis on Tuesday, admitted he knew the actor was having 'serious problems' after a lengthy battle with the disease, and didn't want to 'lay it on him.'",2022-01-28 00:41:46,Laura Fox
Eiza Gonzalez is Western chic as she switches between an embroidered vest and a rugged tan coat for Vogue Mexico's February 2022 issue,/tvshowbiz/article-10450005/Eiza-Gonzalez-Western-chic-poses-Vogue-Mexicos-February-2022-issue.html,"Eiza Gonzalez was featured on the cover of the February 2022 issue of Vogue Mexico, which was released on Wednesday. She was seen posing in an intricately put-together pair of outfits.",2022-01-28 00:43:42,Sam Joseph Semon For Dailymail.com
"Jonathan Ross' daughter Honey, 24, slips into a taupe cropped jumper and matching vest as she soaks up the winter sun",/tvshowbiz/article-10450067/Jonathan-Ross-daughter-Honey-24-slips-taupe-cropped-jumper.html,The daughter of television personality Jonathan Ross looked radiant as she posed in the sunlight clad in a cropped taupe jumper.,2022-01-28 00:49:08,Laura Parkin For Mailonline
"The man who made Britain chuckle for six decades: As Barry Cryer, who wrote gags for all the comedy greats, dies at 86, CHRISTOPHER STEVENS looks back on a lifetime of laughs ",/tvshowbiz/article-10450301/CHRISTOPHER-STEVENS-looks-Barry-Cryers-lifetime-laughs.html,"Barry Cryer was the patron saint of comedians, the figurehead with a pint in his hand and a gag for every occasion, writing for  British comedy greats, writes CHRISTOPHER STEVENS.",2022-01-28 00:52:00,Christopher Stevens for the Daily Mail
The Holy Spirit! 'Born-again Christian' Love Island star Cartier Surjan reveals why she started drinking alcohol after previously abstaining,/tvshowbiz/article-10450001/Love-Island-Born-Christian-Cartier-Surjan-starts-drinking-alcohol.html,"The influencer, 21, said on Thursday she'd 'matured' in the two years since starring on Love Island and had made the decision to have 'one or two' drinks with dinner",2022-01-28 00:52:12,Abi Moustafa For Daily Mail Australia
"EXCLUSIVE: Married At First Sight's Mishel Karen flaunts her curves in lacy pink lingerie as the 51-year-old reveals she's making $20,000 a MONTH doing hardcore porn on OnlyFans",/tvshowbiz/article-10449843/MAFS-Mishel-Karen-51-flaunts-curves-lacy-pink-lingerie.html,The 51-year-old left little to the imagination in a lacy pink lingerie set that consisted of a low-cut bra and a pair of matching panties,2022-01-28 00:56:12,J. Peterson For Daily Mail Australia
'Is this set up for the camera?' The Apprentice UK: Viewers question whether the show is 'STAGED' as Francesca is seen catching a fish by its TAIL during latest task,/tvshowbiz/article-10450257/The-Apprentice-UK-fans-question-STAGED-Francesca-seen-catching-fish-TAIL.html,The Apprentice UK viewers have questioned whether the show is 'staged' as candidate Francesca Kennedy Wallbank was spotted catching a fish by its tail.,2022-01-28 00:58:13,Niomi Harris For Mailonline
Martin Freeman 'is now worth more than £15m thanks to glittering Hollywood career that includes lead roles in The Hobbit and Fargo',/tvshowbiz/article-10450293/Martin-Freeman-worth-15m.html,"Martin Freeman, 50, is now worth an eye-watering £15 million, according to reports.",2022-01-28 01:09:52,Aisha Nozari For Mailonline
Jeopardy champion Amy Schneider signs with CAA... just one day after her epic 40-game winning streak is snapped,/tvshowbiz/article-10450365/Jeopardy-champion-Amy-Schneider-signs-CAA-epic-40-game-winning-streak-snapped.html,"Just one day after her amazing 40-game winning streak was snapped, Jeopardy champion Amy Schneider has signed with talent agency Creative Artists Agency (CAA).",2022-01-28 01:26:47,Brian Gallagher For Dailymail.com
Katy Perry slips enviable curves into skintight burgundy vinyl and layers up with a luxe fur coat after SNL rehearsals in New York City  ,/tvshowbiz/article-10450329/Katy-Perry-slips-enviable-curves-skintight-burgundy-vinyl-SNL-rehearsals.html,She's serving as musical guest on this week's episode of Saturday Night Live.,2022-01-28 01:30:24,Carly Johnson For Dailymail.com
The Bachelorette's Darvid Garayeli reveals his biggest regret following messy split with Brooke Blurton,/tvshowbiz/article-10450281/The-Bachelorettes-Darvid-Garayeli-reveals-biggest-regret-following-split-Brooke-Blurton.html,He broke up with Brooke Blurton just one month after he packed up his belongings and relocated to Melbourne following the conclusion of The Bachelorette last year.,2022-01-28 01:30:36,Ali Daher For Daily Mail Australia
Watch out Nicole! Dolly Parton reveals Keith Urban is her dream duet partner as he's one of the 'most talented and cutest guys' - but insists she's 'not trying to hit on him',/tvshowbiz/article-10450287/Dolly-Parton-reveals-Keith-Urban-dream-duet-partner.html,American music legend Dolly Parton has revealed she's got her eyes on Kiwi rocker Keith Urban - but strictly for a duet and maybe even a baking session that is. ,2022-01-28 01:41:34,Chloe-lee Longhetti For Daily Mail Australia
Lottie Moss sports a mysterious ring on her wedding finger as she slips into a sheer bodysuit and VERY low-rise leather flares on a night out in Soho,/tvshowbiz/article-10450385/Lottie-Moss-sports-mysterious-ring-wedding-finger-night-Soho.html,"The sister of model Kate Moss, 24, sported a  ring on her wedding finger, while flaunting her figure in a racy sheer black bodysuit.",2022-01-28 01:44:21,Laura Fox For Mailonline
Cruz the muse returns in romance framed by a civil war: BRIAN VINER reviews Parallel Mothers ,/tvshowbiz/article-10450421/Cruz-muse-returns-romance-framed-civil-war-BRIAN-VINER-reviews-Parallel-Mothers.html,"BRIAN VINER: Madres Paralelas was the classier Spanish title conferred on the film by its writer-director, the great Pedro Almodovar, and it stars Penelope Cruz.",2022-01-28 01:45:17,Brian Viner For The Daily Mail
'Trying to act like I don't feel awkward': Molly-Mae Hague pokes fun at herself in stylish new snap as she asks fans for fashion advice,/tvshowbiz/article-10450409/Molly-Mae-Hague-pokes-fun-stylish-new-snap.html,"Molly-Mae Hague asked her 6.2 million followers for fashion advice on Thursday, pondering: 'How do you make beanies look cute?'",2022-01-28 01:46:33,Aisha Nozari For Mailonline
Kim Kardashian's shapewear brand SKIMS doubles in value in one year to $3.2billion after raising $234million in latest fundraising round,/tvshowbiz/article-10450083/Kim-Kardashians-shapewear-brand-SKIMS-doubles-value-one-year-2-4billion.html,Kim Kardashian's shapewear brand SKIMS has doubled in value to a whopping $3.2billion after a new round of fundraising.,2022-01-28 01:48:21,Owen Tonks For Mailonline
BAZ BAMIGBOYE: Javier Bardem's very close encounter with Nicole Kidman ,/tvshowbiz/article-10450349/BAZ-BAMIGBOYE-Javier-Bardems-close-encounter-Nicole-Kidman.html,"BAZ BAMIGBOYE: Bond baddie Javier Bardem has revealed that for years, he half-feared he might be banned from the UK- because he killed Judi Dench's M in the 007 film.",2022-01-28 01:48:53,Baz Bamigboye for the Daily Mail
'It soon became clear he was in pain': Britain's Got Talent fans are shocked as strongman JD Anderson is 'left bloodied' after smashing his head on ice as part of unique stunt,/tvshowbiz/article-10449963/Britains-Got-Talent-fans-shocked-strongman-JD-Anderson-left-bloodied-stunt.html,Britain's Got Talent audition audience members were left shocked this week when hopeful JD Anderson was left bloodied when a stunt went wrong.,2022-01-28 01:51:12,Owen Tonks For Mailonline
'I get asked all the time!' The Masked Singer host Joel Dommett reveals he was offered a discount by a cheeky electrician if he divulged Panda's identity,/tvshowbiz/article-10450345/Joel-Dommett-offered-half-price-discount-electrician-Pandas-true-identity.html,"The presenter, 36, confessed that he often has to 'deal with' questions about the acts and he works hard to keep their identities a secret, even keeping them from his wife Hannah Cooper.",2022-01-28 01:53:08,Laura Parkin For Mailonline
Becky Hill flashes her sparkling engagement ring while wearing neon green jacket and matching tube top on night out with fiancé Charlie Gardner,/tvshowbiz/article-10450263/Becky-Hill-flashes-sparkling-engagement-ring-night-fianc-Charlie-Gardner.html,"Becky Hill, 27, showed off her sparkling ring left as she left the Bulgari Hotel London arm-in-arm with fiancé Charlie Gardner on Wednesday night.",2022-01-28 01:53:43,Owen Tonks
Jamie Lynn Spears celebrates earning a spot on the National BestSellers list with her Things I Should Have Said memoir... after sparking backlash with sister Britney,/tvshowbiz/article-10450453/Jamie-Lynn-Spears-celebrates-earning-spot-National-Best-Sellers-list-memoir.html,"The 30-year-old actress took to Instagram with the announcement that her 256-page tome earned accolades, after already topping the Christian Inspirational best sellers list last week.",2022-01-28 01:54:20,Tracy Wright For Dailymail.com
'It makes me feel good and frankly that's all that counts!' Dr Ranj Singh clarifies why he opts for a spray tan during salon visit after fans question why 'a person of colour' would do it,/tvshowbiz/article-10450375/Dr-Ranj-Singh-clarifies-opts-spray-tan-salon-visit-fans-question-him.html,"Dr Ranj Singh, 42, clarified why he opted to get a spray tan when his Instagram followers quizzed him on why 'a person of colour would fake tan' on Thursday.",2022-01-28 01:57:46,Owen Tonks For Mailonline
Love Island's Molly Smith puts on an eye-popping display in lacey lingerie as she continues to display her surgically enhanced chest,/tvshowbiz/article-10450377/Love-Islands-Molly-Smith-puts-eye-popping-display-lacey-lingerie.html,"She's been flaunting the results of her recent boob job, which saw her go from a size 32B to a 32C. ",2022-01-28 01:59:08,Laura Parkin For Mailonline
"Nicolas Cage, 58, believes he 'got it right' with FIFTH wife Riko Shibata, 27, and gushes that they're 'happily married'",/tvshowbiz/article-10450047/Nicolas-Cage-58-believes-got-right-FIFTH-wife-Riko-Shibata-27.html,"'I'm really happily married. I know five is a lot,' he said, in a reference to the number of times he has tied-the-knot, before adding, 'But I think I got it right this time.'",2022-01-28 01:59:10,Kevin Kayhart For Dailymail.com
"BAZ BAMIGBOYE: I dug deep into the make-up box to play Tammy the tragic TV star, says Jessica Chastain ",/tvshowbiz/article-10450347/I-dug-deep-make-box-play-Tammy-tragic-TV-star-says-Jessica-Chastain.html,"BAZ BAMIGBOYE: As a child, Hollywood actress Jessica Chastain thought larger-than-life televangelist Tammy Faye Bakker was a silly woman with over-sized eyelashes.",2022-01-28 02:04:21,Baz Bamigboye for the Daily Mail
Blinged out! Pip Edwards reveals her outrageous piercings as she proudly flaunts all THIRTEEN of them,/tvshowbiz/article-10450291/Pip-Edwards-reveals-outrageous-piercings-says-13-them.html,"Posting a close-up photo of her ear on Instagram on Thursday, the P.E Nation designer flaunted an array of gorgeous gold accessories",2022-01-28 02:05:16,Abi Moustafa
CHRISTOPHER STEVENS reviews last night's TV: A romantic costume drama that's as blissful as a good gin cocktail ,/tvshowbiz/article-10450441/CHRISTOPHER-STEVENS-reviews-romantic-costume-drama-thats-blissful-good-gin-cocktail.html,"CHRISTOPHER STEVENS: Like a perfect gin cocktail, the recipe for a blissful romantic costume drama, as laid down by Ismail Merchant and James Ivory, is simple.",2022-01-28 02:06:27,Christopher Stevens for the Daily Mail
"ADRIAN THRILLS: Always the tough guy? No, Kiefer Sutherland is just a country boy ",/tvshowbiz/article-10449567/ADRIAN-THRILLS-tough-guy-No-Kiefer-Sutherland-just-country-boy.html,"ADRIAN THRILLS: As he releases his third album in six years, Kiefer Sutherland's return to music begs the question: can Hollywood A-listers really sing the blues?",2022-01-28 02:07:44,Adrian Thrills for the Daily Mail
"Dolly Parton, 76, reveals how dressing up for her husband Carl Thomas Dean, 79, helps keep their marriage 'spicy'",/tvshowbiz/article-10450137/Dolly-Parton-reveals-dressing-husband-Carl-Thomas-Dean-helps-marriage-spicy.html,"She's been married for more than 55 years, and now Dolly Parton is happily sharing her tips for a long-lasting union.",2022-01-28 02:09:25,Sonia Horon For Dailymail.Com
Stacey Solomon shows off her newly dyed hair as she switches bright red locks for toned-down plum colour,/tvshowbiz/article-10450427/Stacey-Solomon-shows-newly-dyed-hair-switches-bright-red-locks-plum-colour.html,"The Loose Women star, 32, decided to switch things up on Tuesday by unveiling a new toned-down plum colour on her hair on social media.",2022-01-28 02:10:15,Niomi Harris For Mailonline
The Suicide Squad director James Gunn confirms that a second spinoff series based on the 2021 film is currently in the works,/tvshowbiz/article-10450245/The-Suicide-Squad-director-James-Gunn-confirms-second-spinoff-series-works.html,"The Suicide Squad's director, James Gunn, spoke about a forthcoming television show that would serve as his second spinoff from the 2021 film during an interview with Deadline.",2022-01-28 02:12:59,Sam Joseph Semon For Dailymail.com
