headline_text,article_url,article_preview,date,author
The Bachelor's Matty 'J' Johnson discusses the devastating miscarriages he and fiancée Laura Byrne suffered: 'It's really hard to come to terms with',/tvshowbiz/article-10446519/Matty-J-Johnson-talks-devastating-miscarriages-fianc-e-Laura-Byrne-suffered.html,Former Bachelor star Matty J has spoken about how he and fiancée Laura Byrne dealt with their heartbreaking miscarriages and how he overcame them as a father.,2022-01-27 05:04:19,Chloe-lee Longhetti For Daily Mail Australia
Heidi Klum rocks a leggy look in black thigh-high boots while filming Germany's Next Top Model in Los Angeles,/tvshowbiz/article-10446619/Heidi-Klum-rocks-leggy-look-black-thigh-high-boots-filming-Germanys-Model.html,Heidi Klum didn't have to go far from her new home in Los Angeles to film scenes for her home country's hit series Germany's Next Top Model.,2022-01-27 05:09:57,Brian Gallagher For Dailymail.com
Netflix releases trailer for bizarre Korean rom-com Love and Leashes about a submissive office worker who starts an S&M relationship with his glamorous boss: 'Do you want me to step on you?',/tvshowbiz/article-10446435/Love-Leashes-Netflixs-Korean-S-M-rom-com.html,The bizarre rom-com tells the story of a submissive office worker who embarks on a masochistic romance with his glamorous female boss,2022-01-27 05:18:00,J. Peterson For Daily Mail Australia
Today host Karl Stefanovic backflips on his 'change the date' stance as he celebrates Australia Day after previously boycotting the holiday,/tvshowbiz/article-10446569/Today-host-Karl-Stefanovic-backflips-change-date-stance.html,The Today show host said in 2017 it was important to 'change the date' from January 26 after speaking to people from Aboriginal and Torres Strait Islander communities,2022-01-27 05:45:09,Mary Mrad For Daily Mail Australia
Kim Kardashian and Pete Davidson dine in luxury at Amazon billionaire Jeff Bezos' $175 million home in Los Angeles... before heading back to Pete's hotel,/tvshowbiz/article-10446621/Kim-Kardashian-Pete-Davidson-dine-luxury-Amazon-billionaire-Jeff-Bezos-home-LA.html,The 41-year-old Skims founder and her 28-year-old SNL star boyfriend were spotted arriving at Amazon founder Jeff Bezos' LA home for a dinner party on Tuesday.,2022-01-27 05:49:05,Brian Marks For Dailymail.com
Hailey Bieber layers up with a brown leather sherpa jacket while husband Justin Bieber rocks printed ski mask for evening Church service in LA,/tvshowbiz/article-10446663/Hailey-Bieber-heads-Church-husband-Justin-Bieber-LA.html,Hailey Bieber was spotted attending an evening church service with her husband Justin Bieber in Los Angeles on Wednesday.,2022-01-27 05:51:19,Carly Johnson For Dailymail.com
The Bachelorette star Angie Kent embarks on a furious rant about the show's male contestants - and claims they're the reason behind the show's poor success rate,/tvshowbiz/article-10446665/The-Bachelorette-Angie-Kent-says-male-contestants-blame-shows-poor-success-rate.html,"Ex-Bachelorette Angie Kent has come out swinging against male participants who have appeared on the show, claiming they're to blame for the show's low success rate.",2022-01-27 06:10:41,Nicole Douglas For Daily Mail Australia
"She's got expensive taste! PR mogul Roxy Jacenko shows off her new $1,295 Hermès sneakers",/tvshowbiz/article-10446651/Roxy-Jacenko-shows-new-1-295-Herm-s-sneakers.html,"Posting to her Instagram on Thursday, the 42-year-old let her designer footwear do the talking, simply captioning the post: 'Fresh'",2022-01-27 06:10:50,Abi Moustafa For Daily Mail Australia
Katherine Schwarzenegger shows off her baby bump while doing some shopping with a friend in Los Angeles,/tvshowbiz/article-10446757/Katherine-Schwarzenegger-shows-baby-bump-doing-shopping-friend.html,Katherine Schwarzenegger showed off her baby bump just over a month after she revealed she's expecting her second child with husband Chris Pratt.,2022-01-27 06:11:08,Brian Gallagher For Dailymail.com
Camila Cabello is comfortable and casual in a T-shirt and baggy jeans as she snaps fun selfies with her mother while on lunch date in Hollywood,/tvshowbiz/article-10446467/Camila-Cabello-jokes-takes-selfies-mother-lunch-Hollywood.html,The 24-year-old singer look relaxed in a graphic T-shirt and baggy jeans while snapping playful selfies with her mother on a lunch date in Hollywood on Wednesday.,2022-01-27 06:39:26,Kevin Kayhart For Dailymail.com
Josh Duhamel reveals he 'didn't have anything planned' and 'just sort of decided last minute' when proposing to fiancée Audra Mari,/tvshowbiz/article-10446617/Josh-Duhamel-reveals-didnt-planned-just-sort-decided-proposing.html,"Josh Duhamel revealed he was full of love and lacking a plan leading up to his proposal. The actor, 49, opened up about everything leading up to his proposal in a recent interview with US Weekly.",2022-01-27 06:46:41,Mark Mcgreal
Ashley Benson and G-Eazy continue to spark reconciliation rumors as they stay close during a hike and lunch date in Los Angeles,/tvshowbiz/article-10446701/Ashley-Benson-G-Eazy-spark-reconciliation-rumors-hike-lunch-date-Los-Angeles.html,"The actress and the rapper, both 32, were first seen taking to the trails of Griffith Park before heading into the city's Los Feliz neighborhood, where they stopped for lunch at a local cafe.",2022-01-27 06:54:09,Sam Joseph Semon For Dailymail.com
Isla Fisher 'saved Josh Gad's life' when the actor nearly fell off a cliff while shooting their Stan series Wolf Like Me in Broken Hill,/tvshowbiz/article-10446763/Isla-Fisher-saved-Josh-Gads-life-actor-nearly-fell-cliff.html,"Speaking on the Kyle and Jackie O Show, Gad, 40, said 'intense winds' nearly blew him off the edge of a cliff in Broken Hill.",2022-01-27 06:57:04,D. Lawrance
Andrew Garfield wouldn't have returned for Spider-Man: No Way Home if Tobey Maguire hadn't: 'I was just waiting to see if Tobey was going to do it,/tvshowbiz/article-10446857/Andrew-Garfield-wouldnt-returned-Spider-Man-No-Way-Home-Tobey-Maguire-hadnt.html,"More than a month after Spider-Man: No Way Home has hit theaters, all three of the Spider-Man stars sat down and revealed new details about the production.",2022-01-27 07:02:06,Brian Gallagher For Dailymail.com
"Kobe Bryant tributes: Kanye West, Jamie Foxx, and Jennifer Garner reflect on loss of the basketball great two years after he died with daughter Gianna, 13, in a helicopter crash",/tvshowbiz/article-10444455/Kobe-Bryant-tributes-Stars-reflect-loss-basketball-great-two-years-died.html,"The athlete died at age 41 alongside his daughter Gianna, 13, and nine others in a helicopter crash in Calabasas, California when fog obscured the pilot's view.",2022-01-27 07:02:52,Heidi Parker For Dailymail.com
Home and Away star Orpheus Pledger is single after quietly splitting from model girlfriend Jacinda Gulen,/tvshowbiz/article-10446831/Home-Away-star-Orpheus-Pledger-quietly-splits-model-girlfriend-Jacinda-Gulen.html,"SAS Australia star Orpheus Pledger is single after quietly splitting from ex-girlfriend, Jacinda Gulen. ",2022-01-27 07:14:39,Caleb Taylor For Daily Mail Australia
Vanderpump Rules Reunion: Lala Kent cries as she reveals details on split with ex Randall Emmett,/tvshowbiz/article-10446725/Vanderpump-Rules-Reunion-Lala-Kent-cries-reveals-details-split-ex-Randall-Emmett.html,"Lala Kent, 31, revealed that she locked herself in her bedroom after learning about Randall Emmett's cheating on the final Vanderpump Rules Reunion on Wednesday.",2022-01-27 07:18:50,Claudia Smith For Dailymail.Com
"Dolly Parton, 76, finally sets the record straight on long-standing rumors that her breasts are insured: 'It was just a joke!'",/tvshowbiz/article-10446753/Dolly-Parton-76-sets-record-straight-rumors-breasts-insured.html,"Dolly Parton, 76, opened up about the long-standing rumors that her breasts are insured: 'You can get new boobs but you can't get new legs.'",2022-01-27 07:27:29,Kevin Kayhart For Dailymail.com
'Lucky b*****d!':  Jay Rutland enjoys a boys' night in with father-in-law Bernie Ecclestone  - and wins £40 off the F1 billionaire in a game of backgammon,/tvshowbiz/article-10446947/Jay-Rutland-enjoys-boys-night-father-law-Bernie-Ecclestone.html,Bernie Ecclestone enjoyed a boys' night in with son-in-law Jay Rutland in Switzerland on Wednesday - but was beaten during a game of backgammon.,2022-01-27 07:42:14,Eve Buckland
The Bachelorette's Elly Miles reads self-help book about 'making peace' with her 'darker side' - after she was accused of attending another boozy Australia Day party,/tvshowbiz/article-10446865/Elly-Miles-reads-self-help-book-darker-Australia-Day-party-controversy.html,Elly Miles courted controversy this week when she appeared to be partying with friends on Australia Day. ,2022-01-27 07:46:03,D. Lawrance
Paris Hilton says that she was not 'ready for a nice guy' before meeting her now-husband Carter Reum during an episode of Ellen,/tvshowbiz/article-10446839/Paris-Hilton-says-not-ready-nice-guy-meeting-husband-Carter-Reum.html,"During the taping, the 40-year-old and the comedian spoke about various topics, and the socialite gave the comic a bit of information regarding her lavish wedding, which took place this past November.",2022-01-27 07:56:06,Sam Joseph Semon For Dailymail.com
Celine Dion wishes oldest son Rene-Charles a very happy 21st birthday on Instagram: '21 years of dreams have already passed',/tvshowbiz/article-10446953/Celine-Dion-wishes-oldest-son-Rene-Charles-happy-21st-birthday-Instagram.html,"Celine Dion is singing Happy Birthday to her oldest son Rene-Charles, who celebrated his 21st birthday on Tuesday.",2022-01-27 07:59:28,Brian Gallagher For Dailymail.com
Hilary Duff's husband Matthew Koma seizes the opportunity to make her blush while trying to figure out if one of her ex-boyfriends is 'sitting' next to them at restaurant ,/tvshowbiz/article-10446799/Hilary-Duffs-husband-Matthew-Koma-seizes-opportunity-make-blush-dinner.html,Hilary Duff's husband Matthew Koma seized the moment to playfully embarrass her while enjoying dinner at a sit-down restaurant with their daughter on Tuesday night.,2022-01-27 07:59:49,Mark Mcgreal
'We are such a**holes': Halle Berry admits she was drunk when she posted wedding prank snap with boyfriend Van Hunt,/tvshowbiz/article-10446755/Halle-Berry-explains-wedding-prank-Van-Hunt-went-wrong-visit-NBC-talk-show.html,The 55-year-old actress explained how her prank of joking that she married her boyfriend Van Hunt backfired on Wednesday on The Tonight Show Starring Jimmy Fallon.,2022-01-27 08:11:24,Claudia Smith For Dailymail.Com
Adrien Brody explains multi-layered character on Succession during visit on The Late Show on CBS,/tvshowbiz/article-10446991/Adrien-Brody-explains-multi-layered-character-Succession-visit-Late-CBS.html,The 48-year-old Oscar-winning actor explained his multi-layered character on Succession during a visit Wednesday on The Late Show With Stephen Colbert.,2022-01-27 08:25:20,Paul Chavez For Dailymail.com
Jessica Mauboy reveals the three things guaranteed to make her turn her chair on The Voice: Generations,/tvshowbiz/article-10446913/Jess-Mauboy.html,Jessica Mauboy has revealed what makes her turn her chair as a coach on The Voice. ,2022-01-27 08:27:18,Caleb Taylor For Daily Mail Australia
Paris Hilton reveals that 'everything is all good' with Lindsay Lohan after recently reconnecting,/tvshowbiz/article-10446935/Paris-Hilton-reveals-good-Lindsay-Lohan-recently-reconnecting.html,"The 40-year-old heiress revealed that she has reconnected with her old friend Lindsay Lohan, 35, on Wednesday during a visit on Watch What Happens Live with Andy Cohen on Bravo .",2022-01-27 08:43:41,Claudia Smith For Dailymail.Com
"Cheet-(os) day! Nicole Scherzinger, 43, shows off her toned midriff in red crop top as she munches on a packet of crisps while working out on exercise bike",/tvshowbiz/article-10447017/Nicole-Scherzinger-43-munches-packet-crisps-working-exercise-bike.html,"The Pussycat Dolls star, 43, looked incredible as she munched on a packet of Cheetos while going for a workout on her exercise bike.",2022-01-27 08:44:10,Sean O'grady For Mailonline
Nicki Minaj slips into a busty black dress and poses seductively next to Lil Baby as she teases her new single with the rapper which drops next week,/tvshowbiz/article-10447071/Nicki-Minaj-teases-new-single-Lil-Baby-drops-week.html,"The singer, 39, posted an image to Instagram posing next to her collaborator, 27, where she excited fans by telling them the song would be released on February 4.",2022-01-27 08:48:24,Amelia Wynne For Mailonline
'Have you perfected your Posh pout?!': Victoria Beckham looks sensational in a baby blue satin shirt as she promotes her lip love bundle ahead of Valentine's Day,/tvshowbiz/article-10447077/Victoria-Beckham-looks-sensational-baby-blue-satin-shirt-promotes-lip-love-bundle.html,"The Spice Girl, 47, took to her beauty-based Instagram profile to record a personalised message for her 556,000 followers, quizzing them on their 'Posh pout perfection.'",2022-01-27 08:58:04,Millie Payne For Mailonline
Cynthia Nixon comments on run for New York governor while promoting revival series on NBC talk show,/tvshowbiz/article-10447015/Cynthia-Nixon-comments-run-New-York-governor-promoting-revival-series-NBC-talk-show.html,The 55-year-old actress promoted her revival series while taking a jab at Andrew Cuomo on Wednesday during a talk show appearance.,2022-01-27 09:05:16,Paul Chavez For Dailymail.com
"Nick Kyrgios' girlfriend Costeen Hatzi covers him in kisses after the tennis star gifted her a $5,800 Dior handbag",/tvshowbiz/article-10447023/Nick-Kyrgios-girlfriend-Costeen-Hatzi-covers-kisses.html,Nick Kyrgios went Instagram official with girlfriend Costeen Hatzi in December.,2022-01-27 09:20:02,Caleb Taylor For Daily Mail Australia
'I'm gonna cry!': Fans are left disheartened after Downton Abbey: A New Era is pushed back further into the spring due to Covid,/tvshowbiz/article-10447269/Fans-left-disheartened-Downton-Abbey-New-Era-pushed-spring.html,The highly-anticipated Downton Abbey: A New Era has been pushed back from its original release date of March 18.,2022-01-27 09:20:58,Millie Payne
AFLW star Sabrina Frederick shares a friendly hug with Collingwood teammate Aliesha Newman after revealing she's expecting a baby with wife Lili Cadee-Matthews,/tvshowbiz/article-10446965/AFLW-star-Sabrina-Frederick-shares-friendly-hug-Collingwood-teammate-Aliesha-Newman.html,"Sabrina Frederick shared a warm hug with teammate Aliesha Newman, before the team's 39-7 hammering at the hands of the Freemantle Dockers on Thursday.",2022-01-27 09:23:22,D. Lawrance For Daily Mail Australia
EXCLUSIVE 'They're looking forward to spending more time together': Nadiya Bychkova and Kai Widdrington's romance to heat up as dance pros land places on Strictly Professionals tour ,/tvshowbiz/article-10445089/Nadiya-Bychkova-Kai-Widdringtons-romance-heat-pros-land-spots-Strictly-tour.html,Nadiya Bychkova and Kai Widdrington's budding romance is to continue on the road as the dance pros have signed up for the upcoming Strictly Come Dancing - The Professionals UK Tour.,2022-01-27 09:30:16,Sarah Packer For Mailonline
"ZZ Top frontman Billy Gibbons, 71, shows off his unusual sense of style in a quirky hat as he goes grocery shopping in Beverly Hills",/tvshowbiz/article-10447185/ZZ-frontman-Billy-Gibbons-71-shows-unusual-sense-style-quirky-hat.html,"The ZZ Top frontman, 71, donned a very quirky grey tasseled hat while heading to Bristol Farms in California pushing a trolley.",2022-01-27 09:35:25,Amelia Wynne For Mailonline
"Sir David Attenborough, 95, marvels over 'extraordinary' desert bush that has only grown a quarter of an inch in 40 years as he recreates photograph",/tvshowbiz/article-10447041/Sir-David-Attenborough-95-recreates-photograph-40-years-ago.html,"The veteran broadcaster, 95, marvelled at the 'extraordinary' creosote bush which, despite its unremarkable appearance, is one of the oldest organisms on the planet.",2022-01-27 09:45:30,Jonathan Rose For Mailonline
John Terry 'plans to build exotic wildlife corridor in £20million Surrey housing project' after demolishing £4.5million mansion and replacing home with two properties,/tvshowbiz/article-10447315/John-Terry-plans-build-exotic-wildlife-corridor-20m-Surrey-housing-project.html,John Terry plans to grow a 'wildlife corridor' with 140 varieties of exotic plants and trees as he develops his £20million housing project in Surrey.,2022-01-27 10:01:50,Eve Buckland For Mailonline
Kate Ceberano entertains the crowd at the Australian Open ahead of Ash Barty's semi-final match against American Madison Keys,/tvshowbiz/article-10447213/Kate-Ceberano-belts-tune-Australian-Open-ahead-Ash-Bartys-semi-final-match.html,Kate Ceberano was charged with entertaining the crowd ahead of 25-year-old tennis star Ash Barty's semi-final match on Thursday.,2022-01-27 10:10:18,D. Lawrance For Daily Mail Australia
Pregnant Lauren Goodger steps out for the first time since announcing she is expecting her second baby as ex Charles Drury's former fling reveals she's received vile abuse from trolls ,/tvshowbiz/article-10447229/Pregnant-Lauren-Goodger-steps-time-announcing-expecting-second-baby.html,"The former TOWIE star, 35, who is expecting the tot with her ex Charles Drury, appeared in good spirits as she went for a stroll in Essex on Wednesday.",2022-01-27 10:14:36,Sean O'grady For Mailonline
"Kate Garraway and Ben Shephard fight back tears as they pay heartfelt tribute to former GMB guest Isla Caton, 7, following her death from cancer",/tvshowbiz/article-10447465/Kate-Garraway-Ben-Shephard-pay-tribute-Isla-Caton-7-following-death-cancer.html,The presenters spoke fondly of seven-year-old Isla as they confirmed the tragic news she had passed away.,2022-01-27 10:32:40,Sean O'grady For Mailonline
Jeremy Clarkson's Diddly Squat farm shop roof is replaced with more 'visually harmonious' Cotswold tiles after planning row... as it's revealed star has trademarked his 'I Did A Thing' catchphrase ,/tvshowbiz/article-10447051/Jeremy-Clarkson-trademarks-catchphrase-Did-Thing-Clarksons-Farm-series.html,Jeremy Clarkson trademarked his catchphrase 'I Did A Thing' from his Clarkson's Farm TV series.,2022-01-27 10:45:23,Ellen Coughlan For Mailonline
Slim Vicky Pattison puts on a confident display in a busty brown bikini - after revealing she used to be 'scared of her curves' and hated posing in swimwear,/tvshowbiz/article-10447501/Vicky-Pattison-puts-confident-display-busty-brown-bikini.html,"The former Geordie Shore star, 34, showed off her sizzling physique in the pictures uploaded to her Instagram as she enjoyed a staycation in Staffordshire.",2022-01-27 10:48:24,Amelia Wynne For Mailonline
Sexologist Chantelle Otten is seen cheering on boyfriend Dylan Alcott as he plays Sam Schroder in his singles final at the Australian Open,/tvshowbiz/article-10447099/Sexologist-Chantelle-Otten-seen-cheering-boyfriend-Dylan-Alcott-Australian-Open.html,Chantelle Otten cheered on  boyfriend Dylan Alcott at the Australian Open on Thursday. ,2022-01-27 10:52:47,Caleb Taylor For Daily Mail Australia
Carey Mulligan enjoys a cosy catch up with good friend Jamie Dornan as she supports him at Belfast screening in LA,/tvshowbiz/article-10447499/Carey-Mulligan-supports-friend-Jamie-Dornan-Belfast-screening.html,"They've been friends for nearly two decades.  So Carey Mulligan ensured she turned out to support good pal Jamie Dornan at a screening for his new movie, Belfast, in Los Angeles on Wednesday.",2022-01-27 10:56:35,Rebecca Lawrence For Mailonline
"And Just Like That... Episode Nine SPOILER ALERT: 'Smug' Charlotte starts the menopause - but gets a 'flash' period in public, Miranda's romance hits a MAJOR bump in the road and is Carrie finally ready to stop wearing her wedding ring in SATC reboot?",/tvshowbiz/article-10447109/And-Just-Like-Episode-Nine-SPOILER-ALERT.html,"And Just Like That... didn't shy away from the female reproductive system during episode nine of the Sex And The City reboot, as Charlotte smugly reveals she had 'finally' started the menopause.",2022-01-27 11:01:41,Charlotte Dean For Mailonline
And Just Like That... SPOILER: Emily In Paris heartthrob William Abadie is recast as Seema's love interest Zed - after a previous cameo appearance as Tony The Prada Guy in 2003,/tvshowbiz/article-10447455/And-Just-Like-SPOILER-Emily-Paris-William-Abadie-recast-Seemas-love-interest.html,"The Emily In Paris actor, 45, added to his list of credits with a cameo appearance in the latest episode of And Just Like That..., starring as Selma's love interest, club owner Zed.",2022-01-27 11:15:15,Millie Payne
"Mighty Ducks star Shaun Weiss, 43, marks two years of sobriety with incredible transformation snap - after battle with crystal meth addiction",/tvshowbiz/article-10447613/Mighty-Ducks-star-Shaun-Weiss-43-marks-two-years-sobriety-incredible-transformation-snap.html,Mighty Ducks star Shaun Weiss marked two years of sobriety on Wednesday - and shared an incredible transformation snap as he continues with his recovery.,2022-01-27 11:19:51,Eve Buckland For Mailonline
Rita Ora shows off her abs in racy black PVC crop top and thigh-high split skirt for sizzling Sydney Instagram snaps  ,/tvshowbiz/article-10447703/Rita-Ora-shows-abs-racy-black-PVC-crop-thigh-high-split-skirt.html,She's been living it up in Sydney for the past six weeks.,2022-01-27 11:22:27,Joanna Crawley For Mailonline
Kate Hudson wraps up warm in black trench coat and wool hat as she steps out in a chilly New York City,/tvshowbiz/article-10447255/Kate-Hudson-wraps-warm-black-trench-coat-wool-hat-NYC.html,Kate Hudson wrapped up warm as she stepped out in a chilly New York City on Wednesday.,2022-01-27 11:28:55,Ellen Coughlan
'You can tell you're married to a Yorkshire lass when...' Dan Walker shares rare update on his wife Sarah as his Strictly partner Nadiya Bychkova's new romance heats up,/tvshowbiz/article-10447661/Dan-Walker-shares-rare-social-media-update-wife-Sarah.html,Dan Walker has shared a rare update on his Yorkshire-born wife Sarah as he posted a picture of a late night snack she had made on his Instagram page on Wednesday.,2022-01-27 11:57:30,Charlotte Dean For Mailonline
"Alan Shearer, 51, strikes again as he hits the beach topless with his bikini-clad wife Lainya at Sandy Lane hotel in Barbados",/tvshowbiz/article-10447579/Alan-Shearer-51-strikes-hits-beach-topless-wife-Lainya-Barbados.html,He's escaped the chilly January weather on holiday in Barbados.,2022-01-27 11:58:16,Jonathan Rose For Mailonline
"'I could have killed someone or myself, my kids might not have had a mum:' Katie Price breaks her silence on drink-drive crash in Mucky Mansion TV show ...after Channel 4 series was criticised for glossing over star's scandals",/tvshowbiz/article-10447799/Katie-Price-breaks-silence-drink-drive-crash-Mucky-Mansion-TV-show.html,Katie Price has admitted she 'hit rock bottom' after her horrific drink and drug- fuelled  crash last year.,2022-01-27 12:04:12,Joanna Crawley For Mailonline
"Simon Cowell, 62, shows off his VERY smooth complexion as he poses with Britain's Got Talent judges at London auditions",/tvshowbiz/article-10447833/Simon-Cowell-62-shows-smooth-complexion-poses-Britains-Got-Talent-judges.html,Simon Cowell showed off his very smooth complexion as he posed up with his fellow Britain's Got Talent judges at the London auditions this week.,2022-01-27 12:08:31,Eve Buckland For Mailonline
'I was sad and absent': Georgina Rodriguez reveals she stopped dating Cristiano Ronaldo when her convict father suffered a stroke,/tvshowbiz/article-10447593/Georgina-Rodriguez-stopped-dating-Cristiano-Ronaldo-convict-father-suffered-stroke.html,"Speaking on her new Netflix series, I Am Georgina, she revealed that the pair attended a few events together but then stopped talking for a while as she became 'sad and absent'.",2022-01-27 12:17:02,Rebecca Lawrence For Mailonline
"The Good Life's Felicity Kendal, 75, treats herself to a spot of retail therapy while layering up against the cold with a padded coat",/tvshowbiz/article-10447741/Felicity-Kendal-75-treats-spot-retail-therapy-wrapping-padded-coat.html,"The Good Life star, 75,  headed out for a solo shopping trip in Chelsea on Thursday and treated herself to some perfumed goodies.",2022-01-27 12:24:23,Millie Payne For Mailonline
Poh Ling Yeow leaves fans crushed after she is EVICTED from I'm a Celebrity... Get Me Out of Here!,/tvshowbiz/article-10447463/Poh-Ling-Yeow-leaves-fans-crushed-EVICTED-Im-Celebrity-Here.html,Poh Ling Yeow was eliminated from the jungle on Thursday night's episode of I'm A Celebrity... Get Me Out Of Here! ,2022-01-27 12:24:30,Caleb Taylor For Daily Mail Australia
'Fear can be the most debilitating thing to battle through': Louise Redknapp hints at insecurity as she gives Lorraine guest a makeover and urges her not to care what others think,/tvshowbiz/article-10447769/Louise-Redknapp-advises-not-worry-think-gives-woman-makeover.html,"The singer, 47, and TV presenter Paul Wharton helped viewer Helen, 55, find her confidence again after losing her mojo.",2022-01-27 12:29:46,Sean O'grady For Mailonline
Moana Hope flaunts her blossoming baby bump on the beach with wife Isabella Carlstrom and daughter Svea,/tvshowbiz/article-10447767/AFLW-star-Moana-Hope-flaunts-blossoming-baby-bump-beach.html,Pregnant Moana Hope has flaunted her blossoming baby bump as she hit the beach alongside wife Isabella Carlstrom and baby Svea. ,2022-01-27 12:39:58,Caleb Taylor For Daily Mail Australia
Ashley Roberts and Amanda Holden look chic in bright colour-blocking leather ensembles as they lark around for playful social media snaps,/tvshowbiz/article-10447483/Ashley-Roberts-wows-PVC-trousers-larks-Amanda-Holden-silly-snaps.html,Ashley Roberts wowed in PVC trousers as she larked about with Amanda Holden who looked sensational in bright yellow co-ord on Thursday ahead of their Heart FM radio show.,2022-01-27 12:46:33,Ellen Coughlan For Mailonline
The Apprentice SPOILER: 'You're not working hard enough!' Francesca berates an irritated Aaron for failing to catch any pollock during disastrous fish-themed challenge,/tvshowbiz/article-10447745/The-Apprentice-SPOILER-Francesca-berates-irritated-Aaron-failing-catch-pollock.html,The 12 remaining contestants on The Apprentice find themselves in choppy waters on the latest episode where they take part in a fish-themed challenge.,2022-01-27 12:57:49,Amelia Wynne For Mailonline
Iris Law shows off her nude bra and toned tummy as she dons a mesh crop top with grey trousers after returning from Jamaica holiday,/tvshowbiz/article-10447967/Iris-Law-shows-toned-midriff-dons-mesh-crop-black-trousers.html,"The model, 21, was back on home turf as she cut a stylish figure on an outing in London on Wednesday evening.",2022-01-27 13:29:34,Sean O'grady For Mailonline
Little Mix star Jade Thirlwall poses in racy thong swimsuit and shows off new Egyptian queen tattoo in throwback holiday snaps,/tvshowbiz/article-10448127/Little-Mix-star-Jade-Thirlwall-poses-racy-thong-swimsuit-shows-new-Egyptian-queen-tattoo.html,She spent the beginning of the year on holiday with her beau Jordan Stephens.,2022-01-27 13:43:54,Joanna Crawley For Mailonline
Channel Seven newsreader Amber Laidler and her AFL star husband Jeremy update fans on their newborn son Will after he was born eight weeks premature,/tvshowbiz/article-10447969/Channel-Seven-newsreader-Amber-Laidler-updates-fans-newborn-son-Will.html,Channel Seven newsreader Amber Laidler and her AFL star husband Jeremy have revealed their newborn son Will is doing well after he was born eight weeks premature.,2022-01-27 13:45:58,Caleb Taylor For Daily Mail Australia
Ex Coronation Street star Sean Ward reveals he is homeless after anti-vax views caused work to 'dry up' with the stress making his teeth fall out - four months after he was arrested at Covid protest,/tvshowbiz/article-10448067/Ex-Coronation-Street-star-Sean-Ward-reveals-homeless-sharing-anti-vaxxer-views.html,Coronation Street star Sean Ward has revealed he is homeless after speaking out against the coronavirus vaccine.,2022-01-27 13:54:02,Rebecca Lawrence For Mailonline
The Kid Laroi steps out for dinner in Los Angeles in a T-shirt emblazoned with the words 'Don't Ask Me 4 S**t',/tvshowbiz/article-10448053/The-Kid-Laroi-steps-dinner-Los-Angeles-wearing-T-shirt-reading-Dont-Ask-4-S-t.html,The Kid Laroi wore a profane T-shirt out in Los Angeles just days after his track was named number two on the Triple J Hottest 100.,2022-01-27 13:55:39,D. Lawrance
"'Single parenting ain't that bad after all': Carol Vorderman, 61, shares her joy as lookalike daughter Katie King, 31, passes her PHD in nanotechnology",/tvshowbiz/article-10447789/Carol-Vorderman-gushes-lookalike-daughter-Katie-King-31-passes-PHD.html,"Carol Vorderman gushed over her lookalike daughter Katie King, 31, on Thursday as she passed her PHD in nanotechnology from Cambridge University.",2022-01-27 13:56:26,Ellen Coughlan For Mailonline
"'I wasn't looking for love but it found me': Dallas star Patrick Duffy, 72, gushes about romance with Happy Days' Linda Purl, 66, and how they fell for each other on Zoom",/tvshowbiz/article-10448143/Dallas-star-Patrick-Duffy-72-gushes-romance-Happy-Days-Linda-Purl-66.html,Dallas star Patrick Duffy and Happy Days' Linda Purl candidly discussed their romance and how they fell in love on Zoom in an interview on Thursday's This Morning.,2022-01-27 14:02:23,Eve Buckland For Mailonline
Riverdale star Madelaine Petsch puts on a leggy display in an eye-catching mini as she joins Noomi Rapace at the  Fendi Couture show during PFW,/tvshowbiz/article-10448223/Riverdale-star-Madelaine-Petsch-joins-Noomi-Rapace-Fendi-Couture-PFW.html,Madelaine Petsch and Noomi Rapace were among the glamorous arrivals at the  Fendi Couture show during Paris Fashion Week on Thursday.,2022-01-27 14:23:17,Charlotte Dean For Mailonline
Elizabeth Hurley opts for comfort in black tracksuit and padded jacket as she steps out with medical boot following ankle injury in the Caribbean,/tvshowbiz/article-10448281/Elizabeth-Hurley-opts-comfort-tracksuit-steps-medical-boot-following-injury.html,Elizabeth Hurley donned a medical boot as she stepped out in West London on Thursday after she sprained her ankle while filming a movie in the Caribbean.,2022-01-27 14:48:07,Ellen Coughlan
"Dame Joan Collins, 88, exudes elegance in a chic fur coat as she heads out for a dinner date with her husband Percy Gibson, 56",/tvshowbiz/article-10448141/Dame-Joan-Collins-exudes-elegance-heads-dinner-date-husband-Percy-Gibson.html,"The actress, 88, wrapped up against the chilly winter weather in a black fur-trimmed coat as they arrived at The Ivy Chelsea Garden on Wednesday.",2022-01-27 14:50:13,Jonathan Rose For Mailonline
'5xl to 2xl!' Slimmed-down The Chase star Mark 'The Beast' Labbett shows off his incredible 10st weight loss in beaming shirtless mirror selfie,/tvshowbiz/article-10448345/Mark-Beast-Labbett-shows-incredible-10st-weight-loss.html,"The slimmed-down quiz genius, 56, told in the caption that he has gone from a size 5xl to 2xl, but that he 'still has work to do' on his figure.",2022-01-27 14:50:26,Amelia Wynne For Mailonline
