headline_text,article_url,article_preview,date,author
Chloe Crowhurst is PREGNANT! Love Island star announces she is expecting her first child as she shares first snap of her baby bump ,/tvshowbiz/article-10400477/Chloe-Crowhurst-PREGNANT-Love-Island-star-announces-expecting-child.html,Love Island star Chloe Crowhurst has revealed she is pregnant with her first child.,2022-01-13 22:20:18,Connie Rusk For Mailonline
Strictly stars Maisie Smith and Tilly Ramsay lark about dancing in the street after live tour rehearsals,/tvshowbiz/article-10400295/Maisie-Smith-Tilly-Ramsay-dance-street-whilst-eating-Pringles-live-tour-rehearsals.html,"Maisie Smith , 20, and Tilly Ramsay, 20, larked about and danced in the streets after  gruelling Strictly Come Dancing live tour rehearsals in London on Thursday.",2022-01-13 22:31:42,Ellen Coughlan For Mailonline
Impractical Jokers star Joe Gatto and estranged wife Bessy step out separately for the first time since split,/tvshowbiz/article-10400587/Impractical-Jokers-Joe-Gatto-ex-wife-Bessy-step-separately-time-split.html,"The 45-year-old reality television star was seen on Monday without his wedding ring, and wore a beige hoodie and a face mask while Bessy was also pictured out ringless.",2022-01-13 22:40:32,Tracy Wright For Dailymail.com
"Leigh-Anne Pinnock breastfeeds her baby twins, 5 months, in candid snap as she gives rare insight into family life",/tvshowbiz/article-10400599/Leigh-Anne-Pinnock-breastfeeds-twins-5-months-adorable-snap.html,"Leigh-Anne Pinnock gave a rare insight into motherhood on Thursday.  The Little Mix singer, 30, delighted fans with an adorable snap breastfeeding both her twins, five months.",2022-01-13 22:43:46,Rebecca Lawrence For Mailonline
WAG Bonnie Paine flaunts her sizzling figure in a bikini during holiday with her cricket star husband Tim after his sexting scandal - as he chooses to stay far away from the Ashes Test in his home state of Hobart,/tvshowbiz/article-10400403/WAG-Bonnie-Paine-flaunts-incredible-figure-swimsuit-husband-Tims-sexting-scandal.html,She has no doubt had a rough few weeks after her husband Tim Paine's sexting scandal was revealed. ,2022-01-13 22:46:43,Chloe-lee Longhetti For Daily Mail Australia
Look away Ben! Jennifer Lopez plants a kiss on Owen Wilson during new Marry Me teaser as she continues to romance ex-fiancé Affleck,/tvshowbiz/article-10400523/Jennifer-Lopez-plants-kiss-Owen-Wilson-new-Marry-teaser.html,"In the collection of montages, the siren was seen kissing her co-star Owen Wilson on the lips. He plays the fan who she marries on the spot after her fiancé, played by Malum, cheats on her.",2022-01-13 22:51:17,Heidi Parker For Dailymail.com
"Jennifer Aniston, 52, showcases evergreen looks as she shares make-up free selfie while wrapped up in towel",/tvshowbiz/article-10400461/Jennifer-Aniston-52-showcases-evergreen-looks-make-free-selfie-wrapped-towel.html,The 52-year-old A-lister took to Instagram on Thursday morning to share a duo of selfies showing off her evergreen looks while going make-up free.,2022-01-13 22:55:03,Justin Enriquez
Trying to impress someone? Nadia Bartel shows off her incredible figure in tight activewear after she was caught with her new rumoured model beau down an alleyway ,/tvshowbiz/article-10400649/Nadia-Bartel-shows-incredible-figure-tight-activewear-new-romance-revealed.html,"She is rumoured to be dating handsome former footballer-turned-model Peter Dugmore, after the pair where caught canoodling down an alleyway in Melbourne on Tuesday. ",2022-01-13 23:01:01,Jade Watkins for Daily Mail Australia
Khloe Kardashian is radiant as she shows off her slim figure in a mini dress... following Tristan Thompson paternity revelations,/tvshowbiz/article-10400373/Khloe-Kardashian-shows-slender-frame-minidress-Tristan-Thompson-paternity-drama.html,Khloe Kardashian looked slender as she modeled a mini dress in a photo series taken 'a few weeks ago - before Tristan Thompson revealed he had fathered a child with Maralee Nichols.,2022-01-13 23:01:32,Sarah Abraham For Dailymail.com
Actress Rachel Griffiths fears vulnerable cancer patients will be simply 'turned off' to make room for anti-vaxxers clogging up hospital ICU wards,/tvshowbiz/article-10400395/Rachel-Griffiths-Cancer-patients-turned-make-room-anti-vaxxers.html,"Griffiths, 53, shared her thoughts about the situation and the impact unvaccinated Covid patients are having on Australia's health system during the Omicron wave",2022-01-13 23:05:28,Jesse Hyland For Daily Mail Australia
Baywatch vet Nicole Eggert puts comfort first in olive green sweats and trainers as she runs errands ahead of her milestone 50th birthday ,/tvshowbiz/article-10400479/Nicole-Eggert-runs-errands-ahead-milestone-50th-birthday.html,The Baywatch vet was spotted out and about a day before celebrating her 50th birthday.,2022-01-13 23:06:03,Christine Rendon For Dailymail.com
Former Miss Universe Olivia Culpo slams American Airlines after staff branded her sports bra and biker shorts 'inappropriate' and threatened to bar her from her flight if she didn't 'put on a blouse',/tvshowbiz/article-10400639/Olivia-Culpo-gets-asked-blouse-boarding-American-Airlines-flight-friends.html,"Olivia Culpo's travel plans to Cabo San Lucas, Mexico hit a brief snag when she was nearly prevented from boarding an American Airlines flight due to her outfit.",2022-01-13 23:27:45,Deirdre Simonds
Ex-Today weatherman Steve Jacobs is SACKED from his radio job after a change of management despite helping boost ratings by '176 per cent',/tvshowbiz/article-10400569/Steve-Jacobs-loses-2UE-radio-job-change-management.html,"The former Today show weatherman, 55, confirmed his departure on Instagram on Friday, saying he was let go as a result of a management change",2022-01-13 23:33:44,Jo Scrimshire For Daily Mail Australia
Why are today's films so bottom-numbingly long? BRIAN VINER reveals why directors (and writers) are keener on indulging themselves and flexing their egos than serving their audiences,/news/article-10400635/Brian-Viner-modern-movies-bum-numbingly-long.html,"BRIAN VINER: The first James Bond film, Dr No, was released, President Kennedy requested a private screening which kept him away from running the country for an hour and 49 minutes.",2022-01-13 23:34:40,Brian Viner For The Daily Mail
Phoebe Burgess speaks about her 'difficult day' when ex-husband Sam was confronted by police at her parents' home while trying to give his children their Christmas presents as she 'finds comfort in her rose garden',/tvshowbiz/article-10400521/Phoebe-Burgess-speaks-difficult-day-ex-Sam-confronted-police-parents-home.html,Phoebe Burgess has spoken out about a recent incident which saw police called to her Bowral property as her ex-husband Sam Burgess tried to drop off Christmas presents for their two kids.,2022-01-13 23:41:14,Demeter Stamell
"Vanessa Feltz, 59, shocks Phillip Schofield and Holly Willoughby as she reveals plans to join OnlyFans",/tvshowbiz/article-10400423/Vanessa-Feltz-reveals-plans-join-OnlyFans.html,"Vanessa Feltz, 59, hinted she was planning to join OnlyFans in a bid to 'provide for my old age' during an appearance on This morning on Thursday.",2022-01-13 23:43:46,Owen Tonks For Mailonline
'I thought I was dying!' Britney Spears details falling incredibly ill while watching sister Jamie Lynn's GMA interview... and SLAMS her sibling for 'writing a memoir at her expense' and calling her 'crazy',/tvshowbiz/article-10400785/Hope-book-does-Jamie-Lynn-Britney-Spears-SLAMS-younger-sisters-memoir.html,Britney Spears took to Twitter on Thursday to slam her younger sister Jamie Lynn Spears after watching her promote her new memoir during an interview on Good Morning America. ,2022-01-13 23:48:28,Carly Johnson For Dailymail.com
"Sun's out, bumps out! Tammy Hembrow shows off her blossoming pregnancy figure in a crop top and low-slung jeans",/tvshowbiz/article-10400803/Tammy-Hembrow-shows-blossoming-pregnancy-figure-crop-low-slung-jeans.html,She has been rocking a sexy maternity wardrobe throughout her pregnancy so far.,2022-01-14 00:02:33,Jade Watkins for Daily Mail Australia
Meryl Streep says she watches the Real Housewives of Beverly Hills … as she promotes new film Don't Look Up,/tvshowbiz/article-10400673/Meryl-Streep-says-watches-Real-Housewives-Beverly-Hills-promotes-Dont-Look-Up.html,The 72-year-old A-lister revealed she's a viewer of the Bravo reality series during a group interview in promotion of her latest movie Don't Look Up.,2022-01-14 00:17:15,Adam S. Levy For Dailymail.com
Pip Edwards shows off her slender figure in a $159 unitard and rocks eye-catching snakeskin boots as she leaves her P.E Nation office in Sydney,/tvshowbiz/article-10400651/Pip-Edwards-shows-ample-cleavage-159-unitard-activewear-range-Sydney.html,"The activewear designer, 41, showed off her athletic frame on Thursday as she left her office in Sydney after a day at work",2022-01-14 00:20:55,Chloe-lee Longhetti For Daily Mail Australia
Golnesa 'GG' Gharachedaghi calls Lala Kent a 'cheater' and blasts her for airing her grievances with former fiancé Randall Emmett in public,/tvshowbiz/article-10400771/Golnesa-GG-Gharachedaghi-calls-Lala-Kent-cheater-blasts-Randall-Emmett-drama.html,"The 40-year-old Shahs Of Sunset star blast Kent, 31, for supposedly ignoring red flags about her former fiancé Randall Emmett, who is her friend. She also accused Lala of cheating on him.",2022-01-14 00:21:00,Brian Marks For Dailymail.com
Johnny Knoxville opens up about Bam Margera not being in Jackass Forever and commenting on his lawsuit: 'It's really heartbreaking',/tvshowbiz/article-10400849/Johnny-Knoxville-opens-Bam-Margera-not-Jackass-Forever.html,"With just weeks left until his highly-anticipated Jackass Forever hits theaters on February 4, Johnny Knoxville is opening up about the controversy about Bam Margera.",2022-01-14 00:21:36,Brian Gallagher For Dailymail.com
'Can they do it a turd time next week!': The Apprentice fans mock the boys' toothbrush design with hilarious memes as Conor Gilsenan is the latest to be fired,/tvshowbiz/article-10400711/The-Apprentice-fans-mock-boys-toothbrush-design-Conor-Gilsenan-latest-fired.html,Fans of The Apprentice flocked to Twitter on Thursday evening to mock the boys' toothbrush design - as it marks the second time they have created a product that resembles a 'turd.',2022-01-14 00:22:14,Millie Payne For Mailonline
"Triple-vaxxed Studio 10 host Natasha Exelby, 38, 'in a lot of pain' and suffering severe symptoms as she contracts Covid and says she would 'perish the thought' if she wasn't vaccinated ",/tvshowbiz/article-10400653/Natasha-Exelby-reveals-Covid-19-perished-thought-wasnt-vaccinated.html,Studio 10 host Natasha Exelby has been struck down with Covid-19.,2022-01-14 00:30:28,Jesse Hyland For Daily Mail Australia
Bob Saget remembers his late sister Gay and discusses the healing power of laughter in FINAL interview: 'It truly helped me survive',/tvshowbiz/article-10400805/Bob-Saget-remembers-late-sister-Gay-discusses-healing-power-laughter-FINAL-interview.html,"The CBS This Mornings sit-down was pre-taped weeks before the Grammy-nominated comedian died, age 65, on Sunday",2022-01-14 00:35:41,Cassie Carpenter For Dailymail.Com
"EXCLUSIVE: Married At First Sight's Mishel Karen, 51, bares all in raunchy lingerie shoot as she admits that she launched porn career to find LOVE after being banned from dating apps",/tvshowbiz/article-10400681/MAFS-Mishel-Karen-51-joined-OnlyFans-LOVE.html,She's been working her behind off as an OnlyFans performer to build a better future for her family.,2022-01-14 00:40:42,J. Peterson For Daily Mail Australia
EXCLUSIVE: Kristina Rihanoff rules out having more children with Ben Cohen and reveals how motherhood stopped her from 'worrying about being skinny',/tvshowbiz/article-10400783/Kristina-Rihanoff-rules-having-children-Ben-Cohen.html,"The former Strictly star, 44, doesn't think she'll have anymore children with her partner Ben Cohen as she spoke about motherhood in an exclusive chat with MailOnline",2022-01-14 00:43:05,Julie Ann Trainor for MailOnline
The Bachelorette's Clint Arlis dies aged 34: Tributes pour in to 'beloved son' who vied for Kaitlyn Bristowe's heart on season 11 of hit ABC franchise - as local police confirm 'no foul play is suspected' in his death,/tvshowbiz/article-10400925/The-Bachelorettes-Clint-Arlis-died-34-seen-season-11-ABC-franchise.html,"The passing of Arlis, who was seen on season 11 of the ABC franchise featuring Kaitlyn Bristowe in 2015, was reported on Twitter by family friend Scott Bayer.",2022-01-14 00:47:42,Adam S Levy
"Greg Wise and Emma Thompson's daughter Gaia, 21, wows in a scarlet lace dress as she joins her father at Cirque Du Soleil show",/tvshowbiz/article-10400755/Greg-Wise-Emma-Thompsons-daughter-Gaia-21-joins-father-Cirque-Du-Soleil-show.html,Greg Wise and daughter Gaia attended the premiere of Cirque Du Soleil's Luzia at the Royal Albert Hall in London on Thursday.,2022-01-14 00:54:02,Ellen Coughlan For Mailonline
"Eamonn Holmes, 62, uses a walking stick after dislocating his pelvis as he joins GB News co-host Isabel Webster at Cirque de Soleil show ",/tvshowbiz/article-10400787/Eamonn-Holmes-62-uses-walking-stick-joins-Isabel-Webster-Cirque-Soleil.html,"Eamonn Holmes, 62, walked the red carpet with a cane at the opening night of Cirque de Soleil's LUZIA at the Royal Albert Hall in London on Thursday night.",2022-01-14 00:58:54,Owen Tonks For Mailonline
Topless Katy Perry shows off sideboob as she posts BTS snaps from her Vegas show before revealing she wants to get 'real fit' like Adele and Ed Sheeran,/tvshowbiz/article-10400519/Katy-Perry-shows-sideboob-poses-TOPLESS-shares-BTS-snaps-Las-Vegas-show.html,Katy Perry flashed a hint of sideboob while posing toplesss in a sizzling new album she posted to her Instagram page Thursday.,2022-01-14 01:00:35,Sameer Suri For Dailymail.com
'Thriving': Summer House star Amanda Batula shows off her svelte beach body as she shares honeymoon snaps with hubby Kyle Cooke,/tvshowbiz/article-10400723/Amanda-Batula-shows-beach-body-shares-incredible-photos-honeymoon-Kyle-Cooke.html,This week Summer House star Amanda Batula has been documenting her honeymoon with her new husband and costar Kyle Cooke.,2022-01-14 01:05:54,Ashleigh Gray For Dailymail.Com
Jessica Alba shares adorable family photos with new puppies Dolly and Lucy: 'All of a sudden I became a mama of five!',/tvshowbiz/article-10400789/Jessica-Alba-shares-adorable-family-photos-new-puppies-Dolly-Lucy.html,Jessica Alba has two adorable new additions to her family. She revealed that she had adopted two puppies and shared a series of cute snaps to her Instagram page.,2022-01-14 01:07:21,Ashley Hume For Dailymail.Com
Neve Campbell recalls getting attacked by a BEAR on a Canadian movie set when she was only 17... as she gears for release of Scream,/tvshowbiz/article-10400679/Neve-Campbell-recalls-getting-attacked-bear-Canadian-movie-set-17.html,Neve Campbell shared about the time she was attacked by a bear on a movie set in Canada when she was only 17-year-old.,2022-01-14 01:09:33,Sonia Horon For Dailymail.Com
'The pain has never left my heart': Alison Hammond shares loving tribute to late mum Maria on two year anniversary of her death,/tvshowbiz/article-10400897/Alison-Hammond-shares-loving-tribute-mum-anniversary-death-sweet-post.html,Alison Hammond shared a loving tribute to her mum Maria on the anniversary of her death on Thursday.,2022-01-14 01:20:08,Ellen Coughlan For Mailonline
'He might be the perfect choice': Danny Dyer becomes a frontrunner for next Doctor Who after quitting EastEnders,/tvshowbiz/article-10400973/Bookies-slash-odds-Danny-Dyer-Doctor-Who.html,has been named as one of the front runners Doctor Who fans are betting on take over the titular role from Jodie Whittaker.,2022-01-14 01:25:34,Connie Rusk For Mailonline
Will Smith grabs some lunch with David Letterman as they film an interview at Carney's Restaurant in Los Angeles,/tvshowbiz/article-10400905/Will-Smith-grabs-lunch-David-Letterman-film-interview.html,Will Smith caught up with famed late night talk show host David Letterman on Thursday afternoon. The 53-year-old actor and 74-year-old late-night legend caught up over lunch at Carney's Restaurant.,2022-01-14 01:29:42,Brian Gallagher For Dailymail.com
Reese Witherspoon's daughter Ava Phillippe says she'll block 'bigoted' and 'hateful' comments on her Instagram page... after discussing her sexuality on the platform,/tvshowbiz/article-10400709/Ava-Phillippe-says-shell-block-bigoted-hateful-comments-Instagram.html,Reese Witherspoon's daughter Ava Phillippe took to Instagram on Wednesday to slam those sending her 'bigoted' and 'hateful' comments.,2022-01-14 01:30:54,Carly Johnson For Dailymail.com
Mystery surrounds Samara Weaving's engagement to film producer Jimmy Warden as rumours swirl they are secretly MARRIED,/tvshowbiz/article-10400847/Rumours-Samara-Weaving-secretly-married-producer-Jimmy-Warden.html,Samara Weaving's relationship with her fiancé Jimmy Warden has been going from strength to strength ever since they met more than six years ago,2022-01-14 01:32:20,Jesse Hyland For Daily Mail Australia
"EDEN CONFIDENTIAL: He's got the greying hair, he's got the younger wife and now Hugh Grant has the Italian motor ",/tvshowbiz/article-10400953/EDEN-CONFIDENTIAL-Greying-hair-younger-wife-Hugh-Grant-Italian-motor.html,"RICHARD EDEN: Grant was snapped returning from golf in a new silver £240,000 Ferrari. He loves the Italian car brand and recently sold his black convertible Ferrari for £79,950.",2022-01-14 01:32:47,Richard Eden for The Daily Mail
'It's not as good!' David Jason admits he was unimpressed with The Darling Buds of May reboot - 30 years after appearing in original,/tvshowbiz/article-10400937/David-Jason-admits-unimpressed-Darling-Buds-reboot.html,"The Larkins - now showing on ITV - follows the family life of Pop Larkin, now played by Bradley Walsh, 61,  but David insisted the new version is 'not quite as good' and he found it 'surreal' watching it.",2022-01-14 01:34:27,Owen Tonks
'I was crying all the time': Emmerdale's Amy Walsh feared filming postnatal depression storyline while pregnant would affect her unborn baby,/tvshowbiz/article-10400921/Emmerdales-Amy-Walsh-details-fears-heavy-content-affect-unborn-baby.html,"The 34-year-old Emmerdale star, who plays Tracy Metcalfe in the soap, discovered she was pregnant with her first child in the midst of the gruelling plot.",2022-01-14 01:39:20,Millie Payne For Mailonline
AFL champion Jimmy Bartel has 'UNFOLLOWED former flame Lauren Mand on Instagram' after going public with new girlfriend Amelia Shepperd,/tvshowbiz/article-10400957/AFL-2022-Jimmy-Bartel-unfollows-ex-girlfriend-Lauren-Mand-Instagram.html,"It's unclear when the former Geelong player, 38, unfollowed Lauren, but they used to be connected on the social media app when they were dating",2022-01-14 01:40:16,Jo Scrimshire For Daily Mail Australia
Paris Hilton and Carter Reum put on a loved-up display before riding camels in the deserts of Dubai... as their honeymoon drags on into its EIGHTH week ,/tvshowbiz/article-10400865/Paris-Hilton-Carter-Reum-loved-display-Dubai-EIGHTH-week-honeymoon.html,"Paris Hilton and her husband Carter Reum, both 40, continued their two-month-long honeymoon with a stop in Dubai, where they took a tour of the desert on camels.",2022-01-14 01:40:56,Brian Marks For Dailymail.com
Abbie Chatfield showcases her ample assets in a skimpy yellow bikini as she sizzles at the beach in Byron Bay with her boyfriend Konrad Bień-Stephen,/tvshowbiz/article-10400917/Abbie-Chatfield-puts-curves-display-bikini-hits-beach-Konrad-Bien-Stephens.html,"After an eventful 2021, Abbie Chatfield is enjoying a lazy summer vacation in Byron Bay with her boyfriend Konrad Bień-Stephen.",2022-01-14 01:44:28,Chloe-lee Longhetti For Daily Mail Australia
CHRISTOPHER STEVENS reviews last night's TV: Note to Mr Clunes: holidays are more fun if you don't feel guilty ,/tvshowbiz/article-10401049/CHRISTOPHER-STEVENS-Note-Mr-Clunes-holidays-fun-dont-feel-guilty.html,"CHRISTOPHER STEVENS: On the remote Marquesas Islands of the Pacific, medieval tribesmen paid a bloodthirsty farewell to a chieftain when he died.",2022-01-14 01:44:42,Christopher Stevens for the Daily Mail
Parachuting clown fires the gun on this sizzling Cirque: PATRICK MARMION reviews Luzia ,/tvshowbiz/article-10399981/Parachuting-clown-fires-gun-sizzling-Cirque-PATRICK-MARMION-reviews-Luzia.html,PATRICK MARMION: Cirque du Soleil are back at the Albert Hall - this time ransacking Mexican legends and landscape to gussy up their top-of-the-range acrobatics.,2022-01-14 01:50:38,Patrick Marmion for the Daily Mail
Red hot! Olympia Valance shows off her abs in a cut-out dress as she celebrates opening of a Champagne bar at the Australian Open with I'm A Celebrity star Maria Thattil,/tvshowbiz/article-10401083/Olympia-Valance-shows-incredible-abs-scarlet-cut-dress-Champagne-bar-opening.html,"Olympia Valance has a lot to celebrate this year, most notably her upcoming wedding to AFL star Thom Bellchambers.",2022-01-14 01:52:03,Jade Watkins for Daily Mail Australia
Spartan slayer puts the 'eek' in Greek: PETER HOSKIN reviews God of War ,/tvshowbiz/article-10400331/Spartan-slayer-puts-eek-Greek-PETER-HOSKIN-reviews-God-War.html,"PETER HOSKIN: It's not just the change in location that makes it special - although, gosh, the Norse realms are dazzlingly pretty - it's also the change in emphasis.",2022-01-14 01:55:08,Peter Hoskin For The Daily Mail
"Just like old Ghostface, Scream doesn't know when to stop: BRIAN VINER reviews Scream ",/tvshowbiz/article-10400333/Just-like-old-Ghostface-Scream-doesnt-know-stop-BRIAN-VINER-reviews-Scream.html,"BRIAN VINER: Once again, the killer on the loose in the town of Woodsboro wears a mask inspired by the Edvard Munch painting The Scream.",2022-01-14 01:57:27,Brian Viner for the Daily Mail
Amy Hart turns heads in a plunging suede blazer dress as she cosies up to boyfriend Sam Rason at Cirque Du Soleil show,/tvshowbiz/article-10401015/Amy-Hart-turns-heads-plunging-suede-blazer-dress-Cirque-Du-Soleil-show.html,Amy Hart put on a glamorous display in plunging suede blazer dress as she stepped out for the premiere of Cirque Du Soleil's Luzia at the Royal Albert Hall on Thursday.,2022-01-14 02:01:10,Ellen Coughlan For Mailonline
Ciara and Russell Wilson put on a smoldering display promoting new R&C fragrance that 'represents the connections of souls',/tvshowbiz/article-10400675/Ciara-Russell-Wilson-lovely-couple-stay-close-promoting-R-C-Fragrance.html,"In the photo, the 36-year-old singer and her husband, 33, were pictured holding each other while the performer showed off one of the brand's offerings.",2022-01-14 02:02:27,Sam Joseph Semon For Dailymail.com
ADRIAN THRILLS: Tune in as Jim Carrey introduces a Weeknd full of surprises ,/tvshowbiz/article-10400277/ADRIAN-THRILLS-Tune-Jim-Carrey-introduces-Weeknd-surprises.html,"ADRIAN THRILLS: Dawn FM has its share of dark, bittersweet moments, but the shift to a more upbeat gear is even more pronounced.",2022-01-14 02:03:22,Adrian Thrills for the Daily Mail
BAZ BAMIGBOYE: Gary Oldman set to come in from the cold to reprise role of brilliant spymaster George Smiley,/tvshowbiz/article-10400949/BAZ-BAMIGBOYE-Gary-Oldman-set-come-cold-reprise-role-George-Smiley.html,"BAZ BAMIGBOYE: Gary Oldman is prepared to come in from the cold to play the unobtrusive but brilliant spymaster, George Smiley, again.",2022-01-14 02:04:55,Baz Bamigboye for the Daily Mail
"George Lopez, 60, is seen out for the first time after he suddenly fell ill during his New Year's Eve live comedy show",/tvshowbiz/article-10400899/George-Lopez-seen-time-suddenly-fell-ill-New-Years-Eve-show.html,"George Lopez was spotted out in Hollywood on Thursday for the first time since he suddenly fell ill while performing on stage  in Auburn, Washington two weeks earlier",2022-01-14 02:06:10,Ashleigh Gray For Dailymail.Com
BAZ BAMIGBOYE: Outlander star who had a ball in Belfast,/tvshowbiz/article-10400927/BAZ-BAMIGBOYE-Outlander-star-ball-Belfast.html,"BAZ BAMIGBOYE: Although Belfast has brought Caitriona Balfe fame, the highlight has been working with Judi Dench, 'and it will be, forever', she insisted.",2022-01-14 02:08:34,Baz Bamigboye for the Daily Mail
Larsa Pippen calls her divorce from NBA legend Scottie Pippen as 'the longest in history' after waiting three years for it to be made final,/tvshowbiz/article-10400939/Larsa-Pippen-calls-divorce-NBA-legend-Scottie-Pippen-longest-history.html,"Larsa Pippen has spoken out about finalizing her divorce from Scottie Pippen  last month, three years after after she  filed to end their marriage in 2018.",2022-01-14 02:11:13,Deirdre Simonds For Dailymail.com
Avril Lavigne reveals her seventh studio album titled Love Sux will be released on February 25th... as she shares a snippet of a new track,/tvshowbiz/article-10400843/Avril-Lavigne-announces-upcoming-album-entitled-Love-Sux-released-February-25th.html,The 37-year-old singer's project will see her returning to her roots as a pop punk artist and will also feature contributions from artists such as Travis Barker and Blink-182's Mark Hoppus.,2022-01-14 02:13:07,Sam Joseph Semon For Dailymail.com
Hailey Bieber cuts a sporty figure in an oversized blazer and a Balenciaga baseball cap as she runs errands in Los Angeles  ,/tvshowbiz/article-10401111/Hailey-Bieber-cuts-sporty-figure-runs-errands-Los-Angeles.html,Hailey Bieber cut a sporty figure as she ran errands in Los Angeles on Thursday afternoon.,2022-01-14 02:18:40,Carly Johnson For Dailymail.com
Tessa Thompson describes what's 'erotic' about  Valkyrie... after selfie of her new costume leaks,/tvshowbiz/article-10401081/Tessa-Thompson-describes-whats-erotic-Valkyrie-selfie-new-costume-leaks.html,The 38-year-old Emmy-nominated producer also discussed executive producing and starring as Irene 'Reenie' Redfield in Rebecca Hall's b&w directorial debut Passing,2022-01-14 02:25:15,Cassie Carpenter For Dailymail.Com
Against the Ice trailer follows Nikolaj Coster-Waldau in a harrowing journey to disprove America's claim to Greenland,/tvshowbiz/article-10401099/Against-Ice-trailer-follows-Nikolaj-Coster-Waldau-harrowing-journey.html,Game of Thrones star Nikolaj Coster-Waldau brings a harrowing true story to the Netflix streaming service this March with Against the Ice.,2022-01-14 02:31:47,Brian Gallagher For Dailymail.com
Meadow Walker sizzles in a busty brown bikini as she kisses her husband Louis Thornton-Allan in the desert... three months after they wed,/tvshowbiz/article-10401069/Meadow-Walker-sizzles-brown-bikini-kisses-husband-Louis-Thornton-Allan-desert.html,The 23-year-old daughter of Paul Walker lovingly kissed her husband Louis Thornton-Allan on a desert getaway in an Instagram snap posted to her account on Thursday.,2022-01-14 02:40:21,Brian Marks For Dailymail.com
"Geena Davis, 65, steps out with a smile on her sweatshirt... after actress talked about missing out on roles because of her age",/tvshowbiz/article-10401017/Geena-Davis-cuts-casual-figure-smiley-face-hoodie-running-errands-Los-Angeles.html,"The Beetlejuice actress' outing comes after she revealed that she was denied a past role after the unnamed leading man said that she was too old for the part, despite being older than her.",2022-01-14 02:42:27,Sam Joseph Semon For Dailymail.com
Demi Lovato shows off new spider tattoo as they are back in the music studio in LA following recent rehab stint,/tvshowbiz/article-10400869/Demi-Lovato-shows-new-spider-tattoo-music-studio-LA.html,"The What Other People Say artist got the eye-catching ink from tattoo artist Dr. Woo, and showed off the inking process via social media on Saturday.",2022-01-14 02:59:20,Adam S. Levy For Dailymail.com
Jimmy Kimmel mocks Channel Seven presenters' hot mic rant about Novak Djokovic - and says ALL newsreaders should speak like Rebecca Maddern,/tvshowbiz/article-10401309/Jimmy-Kimmel-praises-Rebecca-Maddern-Mike-Amor-tennis-rant.html,Rebecca Maddern and Mike Amor's now infamous hot mic rant about Novak Djokovic has made its way to Jimmy Kimmel Live! in the U.S. ,2022-01-14 03:18:59,J. Peterson For Daily Mail Australia
Back to her roots: Candice Warner stuns in a flirty white playsuit at the launch of the 2022 Ironman and Ironwoman Series in Bondi,/tvshowbiz/article-10401255/Candice-Warner-looks-sensational-launch-2022-Iron-Series.html,The 36-year-old looked sensational in a one-shoulder white playsuit as she joined several of the competitors for a media call before Friday's kick-off,2022-01-14 03:22:32,Jo Scrimshire
The Bachelorette's Brooke Blurton is left on the verge of tears after being viciously trolled over her split with Darvid Garayeli ,/tvshowbiz/article-10401161/Bachelorette-Brooke-Blurton-viciously-trolled-Darvid-Garayeli-split.html,"The Bachelorette star, 27, hinted she was on the verge of tears as she shared a screenshot of nasty comments she'd received in the wake of her break-up",2022-01-14 03:23:18,J. Peterson For Daily Mail Australia
Bikini babe! Zac Efron's ex Vanessa Valladares goes for a dip at a Byron Bay beach with a gal pal after debuting her romance with Byron Bay artist Todd Clare,/tvshowbiz/article-10401329/Zac-Efrons-ex-Vanessa-Valladares-strips-bikini-swim-Byron-Bay-beach.html,She has been enjoying a new romance with Byron Bay artist Todd Clare for the past few months.,2022-01-14 03:42:28,Jade Watkins for Daily Mail Australia
The Real Housewives of Melbourne's Janet Roach tests positive for Covid and is isolating in her luxury Versace apartment on the Gold Coast,/tvshowbiz/article-10401165/Omicron-Australia-RHOM-star-Janet-Roach-tests-positive-Covid-19.html,"The Real Housewives of Melbourne star, 63, said she was isolating in her luxury apartment at the Palazzo Versace resort on the Gold Coast",2022-01-14 03:50:11,Demeter Stamell For Daily Mail Australia
Scott Disick suits up in a black tracksuit as he goes jewelry shopping with his son Reign and assistant Lindsay Diamond in Beverly Hills,/tvshowbiz/article-10401199/Scott-Disick-wears-black-track-suit-goes-jewelry-shopping-son-Reign-Beverly-Hills.html,The 38-year-old former partner of Kourtney Kardashian was sampling some high-end jewelry in Beverly Hills while spending quality time with his youngest son.,2022-01-14 03:56:12,Brian Marks For Dailymail.com
Jennifer Garner dons brown mini-skirt to pick up son Samuel... after being named Woman of the Year by Hasty Pudding Theatricals,/tvshowbiz/article-10401331/Jennifer-Garner-dons-brown-mini-skirt-pick-son-Samuel-school.html,The 49-year-old Emmy nominee and her ex-husband #2 Ben Affleck will celebrate the 10th birthday of their youngest child on February 27,2022-01-14 03:59:26,Cassie Carpenter For Dailymail.Com
AFL superstar Bailey Smith is announced as the new brand ambassador for Cotton On Menswear,/tvshowbiz/article-10401231/AFL-2022-Bailey-Smith-new-ambassador-Cotton-Menswear.html,"The collaboration will put the Western Bulldogs midfielder's quintessential laid-back, low-key, confident style under the spotlight as he personifies the latest men's collection from Cotton On",2022-01-14 04:02:35,Jesse Hyland
