headline_text,article_url,article_preview,date,author
EXCLUSIVE: Married At First Sight groom Mitchell Eynaud once dated Love Island Australia star Edyn 'Mac' Mackney,/tvshowbiz/article-10429851/Married-Sight-2022-Mitch-Eynaud-dated-Love-Island-star-Edyn-Mac-Mackney.html,He's the handsome Gold Coast model hoping to find love on this year's season of Married At First Sight.,2022-01-23 06:21:00,Ali Daher For Daily Mail Australia
The Bachelor's Tim Robards updates fans on his recovery after revealing his shocking leg injury following football field accident,/tvshowbiz/article-10431873/The-Bachelors-Tim-Robards-updates-fans-recovery-revealing-SHOCKING-leg-injury.html,Tim Robards is recovering after injuring himself on the football field.,2022-01-23 06:42:06,Marta Jary For Daily Mail Australia
The Boys star Chace Crawford is spotted hanging out with a friend deep in Los Feliz at restaurant,/tvshowbiz/article-10431859/The-Boys-star-Chace-Crawford-spotted-hanging-friend-deep-Los-Feliz-restaurant.html,"Chace Crawford grabbed lunch with friend in Los Feliz on Saturday. The actor, 36, stepped out in a form-fitting long sleeve t-shirt as he enjoyed a sunny Los Angeles afternoon.",2022-01-23 06:53:04,Mark Mcgreal For Dailymail.Com
Jennifer Lopez takes Bentley convertible out for a spin... two years after she broke her QUARTER-CENTURY no driving streak,/tvshowbiz/article-10431857/Jennifer-Lopez-takes-Bentley-spin-two-years-breaking-QUARTER-CENTURY-no-driving-streak.html,Jennifer Lopez was spotted taking her white Bentley convertible out for a spin in Los Angeles over the weekend - two years after the pop star broke a quarter-century no driving streak.,2022-01-23 07:26:11,Sameer Suri For Dailymail.com
EXCLUSIVE: Alex Pike is all smiles despite rumours she's SPLIT from Nathan Buckley - as the AFL star shares a VERY sweet post about his I'm A Celebrity co-star Maria Thattil,/tvshowbiz/article-10431809/Nathan-Buckley-glamorous-girlfriend-Alex-Pike-rumoured-SPLIT.html,"Glamorous cosmetic nurse Alex Pike, 44, and former Collingwood coach Nathan Buckley, 49, are rumoured to have called time on their romance after less than a year of dating.",2022-01-23 07:30:44,Mary Mrad
Kyly Clarke shows off her incredible physique and ripped muscles in skin-tight activewear as she leaves a gym in Sydney's Rose Bay,/tvshowbiz/article-10431891/Kyly-Clarke-shows-incredible-physique-skin-tight-activewear.html,The interior designer flaunted her muscular midriff in a crop top as she strolled through Sydney's Rose Bay.,2022-01-23 07:30:48,Marta Jary For Daily Mail Australia
Gary Ablett Jr's wife Jordan shares sweet photos of their three-year-old son Levi out on the harbour - as the tot battles a degenerative illness,/tvshowbiz/article-10431913/Gary-Ablett-Jrs-wife-Jordan-shares-sweet-photos-son-Levi-three-harbour.html,Gary Ablett Jr's wife Jordan enjoyed a day out on the harbour on Sunday with their adorable three-year-old son Levi. The family previously revealed the tot is battling a degenerative illness.,2022-01-23 07:39:11,Kristy Johnson For Daily Mail Australia
Olivia Jade steps out of Sunset Tower Hotel in West Hollywood with tall mystery man... one month after being romantically linked to Euphoria star Jacob Elordi,/tvshowbiz/article-10431887/Olivia-Jade-seen-mystery-man-romantically-linked-Euphoria-star-Jacob-Elordi.html,Olivia Jade was romantically linked to Euphoria star Jacob Elordi after the pair were spotted grabbing coffee in Los Angeles just last month.,2022-01-23 08:06:35,Kevin Kayhart For Dailymail.com
Saturday Night Live alum Will Forte steps back into his MacGruber character as former castmate Kristen Wiig and actors Willem Dafoe and Ryan Phillippe make memorable cameos during his first-ever hosting gig,/tvshowbiz/article-10431539/Will-Forte-hosts-Saturday-Night-Live-time-Kristen-Wiig-actor-Willem-Dafoe-crash.html,Former Saturday Night Live cast member Will Forte made his hosting debut over the weekend and stepped back into his famous MacGruber character.,2022-01-23 08:17:18,Sonia Horon For Dailymail.Com
Rebel Wilson poses with Brittany Hockley and friends on a jetty in Sydney - as the group ponder a Dawson's Creek remake,/tvshowbiz/article-10431851/Rebel-Wilson-poses-friends-jetty-Sydney-group-ponder-Dawsons-Creek-remake.html,"Hollywood star Rebel Wilson has gained an unlikely friendship with Sydney-based reality star, Brittany Hockley. ",2022-01-23 08:19:04,Caleb Taylor For Daily Mail Australia
Pregnant Sam Faiers cradles her growing baby bump in a psychedelic orange maxi dress as she hosts dinner party with partner Paul Knightley,/tvshowbiz/article-10432021/Sam-Faiers-cradles-growing-baby-bump-psychedelic-orange-dress-hosts-dinner-party.html,"The 31-year-old flaunted her growing baby bump as she hosted dinner for a group of friends on Friday night, ensuring she took to Instagram to post the evidence.",2022-01-23 08:34:25,Callum Wells For Mailonline
The Kid Laroi and his TikTok star girlfriend Katarina Deme don stylish black ensembles as they sneak out of Iann Dior's album release party in LA,/tvshowbiz/article-10431999/The-Kid-Laroi-TikTok-star-girlfriend-Katarina-Deme-Iann-Diors-album-release-party-LA.html,"The Australian pop star and his TikTok star girlfriend Katarina Deme, 17, were spotted leaving Iann Dior's album release party in West Hollywood.",2022-01-23 08:34:47,Marta Jary For Daily Mail Australia
Romeo Beckham and Mia Regan are every inch the loved-up couple as they wrap their arms around each other for a sunset snap,/tvshowbiz/article-10432037/Romeo-Beckham-Mia-Regan-inch-loved-couple-sunset-snap.html,"Over two-and-half-years since going official, Romeo and Mia, both 19, still looked unequivocally smitten as they took to social media with a beaming sunset snap on Saturday.",2022-01-23 08:44:22,Millie Payne For Mailonline
"Joe Wicks continues to grow fitness empire as he earned £115,000 PER WEEK last year and has assets of nearly £15million",/tvshowbiz/article-10432019/Joe-Wicks-continues-grow-fitness-empire-earned-115-000-WEEK-year.html,"The workout guru, 36, netted more than some of England's top footballers, according to figures on Companies House.",2022-01-23 08:49:36,Sean O'grady For Mailonline
Australia has voted for its favourite movie of all time - but can YOU guess the classic flick we all love the most?,/tvshowbiz/article-10431937/Australia-voted-favourite-movie-time.html,Australia has voted for its favourite movie of all time - with surprising results. ,2022-01-23 08:52:16,Caleb Taylor For Daily Mail Australia
Married At First Sight expert Mel Schilling enjoys a day at the Australian Open with husband Gareth Brisbane and MAFS 2021 star Liam Cooper,/tvshowbiz/article-10431977/MAFS-expert-Mel-Schilling-Australian-Open-husband-Gareth-2021-star-Liam-Cooper.html,"Married At First Sight expert Mel Schilling, 50, and her husband Gareth Brisbane were pictured at the Australian Open over the weekend, with MAFS stars Liam Cooper and Samuel Levi.",2022-01-23 08:53:42,Kristy Johnson For Daily Mail Australia
Kanye West and ab-flashing girlfriend Julia Fox wow in QUADRUPLE denim as they make red carpet debut at star-studded Paris Fashion Week Show - after enjoying PDA reunion in Miami,/tvshowbiz/article-10431987/Kanye-West-girlfriend-Julia-Fox-throw-arms-reunite-Miami.html,Kanye West and his new girlfriend Julia Fox made their sizzling red carpet debut on Sunday - as they twinned in denim outfits for the Kenzo Paris Fashion Week show.,2022-01-23 09:00:56,Sameer Suri
'It feels really nice and right': Charlotte Crosby discusses relationship with boyfriend Jake Ankers and being 'in love' with herself,/tvshowbiz/article-10432071/Charlotte-Crosby-reveals-shes-happy-body-grown-up.html,"The reality star, 31, has revealed that she is 'really, really happy' with her self and that she has become more mature in her thirties, preferring a glass of wine in front of the TV these days over partying.",2022-01-23 09:15:40,Milly Veitch For Mailonline
"Elizabeth Hurley, 56, flaunts her jaw-dropping figure in an eye-popping red bikini for poolside snap... before confessing she posted the throwback while eating chocolate and binging TV",/tvshowbiz/article-10432073/Elizabeth-Hurley-56-flaunts-jaw-dropping-figure-eye-popping-red-bikini-poolside-snap.html,"The 56-year-old shared a sizzling bikini-clad snap to Instagram on Saturday, before confessing she posted the throwback while eating chocolate and binging TV.",2022-01-23 09:19:37,Callum Wells For Mailonline
Nick Kyrgios' girlfriend Costeen Hatzi looks on proudly as the tennis bad boy continues his dream doubles run at the Australian Open,/tvshowbiz/article-10432065/Supportive-girlfriend-Costeen-Hatzi-watches-boyfriend-Nick-Kyrgios-Australian-Open.html,"On Sunday, the 21-year-old showed her support as she sat in the crowd watching Nick, 26, win his third round doubles match at the 2022 Australian Open. .",2022-01-23 09:30:43,Marta Jary For Daily Mail Australia
'I wanna go back to this': Bikini-clad Lottie Moss frolics on the beach in skimpy black swimwear as she shares a sultry holiday throwback,/tvshowbiz/article-10432095/I-wanna-Bikini-clad-Lottie-Moss-frolics-beach-skimpy-black-swimwear.html,"Frolicking on the beach in a skimpy black bikini, the 24-year-old model posed up a storm as she paraded the swimwear from multiple angles.",2022-01-23 09:31:44,Millie Payne For Mailonline
Married At First Sight's Jessika Power reveals herself to be a Harry Potter superfan as she enjoys a day out at Warner Bros. Studio Tour London with hunky Connor Thompson,/tvshowbiz/article-10432069/Married-Sights-Jessika-Power-enjoys-day-Warner-Bros-Studio-Tour-London.html,Married At First Sight's Jessika Power has revealed herself to be a Harry Potter superfan.  ,2022-01-23 09:36:47,Caleb Taylor For Daily Mail Australia
Murray Cook and Lachlan Gillespie of The Wiggles react to their Triple J Hottest 100 win - and rib Kid Laroi and Justin Bieber as they place second,/tvshowbiz/article-10432081/The-Wiggles-rib-Kid-Laroi-Justin-Bieber-Triple-J-Hottest-100-chart.html,"The Wiggles have topped Triple J's annual Hottest 100 list for 2021 with their cover of Tame Impala's hit, Elephant, beating Kid Laroi and Justin Bieber who placed second with their hit, Stay.",2022-01-23 09:41:52,Kristy Johnson
'It's a terrible one to get wrong': Martin Freeman admits he spoke to himself in a Liverpudlian accent for over a YEAR before filming BBC's The Responder ,/tvshowbiz/article-10432129/Martin-Freeman-admits-spoke-Liverpudlian-accent-preparation-Responder.html,"The 50-year-old has confessed he spoke to himself in a Liverpudlian accent for a year and a half in preparation for BBC's upcoming comedy-drama, The Responder.",2022-01-23 09:55:38,Callum Wells For Mailonline
'Baby daddy': Pregnant Love Island star Olivia Bowen shows off blossoming baby bump in skintight dress with husband Alex,/tvshowbiz/article-10432143/Pregnant-Love-Island-star-Olivia-Bowen-shows-baby-bump-skintight-dress-husband-Alex.html,"The Love Island star, 28, glowed in a figure-hugging marble-style dress that clung to her curves and accentuated her blossoming bump.",2022-01-23 10:25:52,Milly Veitch For Mailonline
Denise Van Outen appears in good spirits as she enjoys a boat trip with friends... following split from 'cheating' Eddie Boxshall ,/tvshowbiz/article-10432163/Denise-Van-Outen-appears-good-spirits-enjoys-boat-trip-friends.html,"The media personality, 47, spent quality time with her nearest and dearest following her split from her partner of seven years Eddie Boxshall, 48, earlier this month.",2022-01-23 10:41:56,Sean O'grady For Mailonline
He's one of Australia's most beloved comedians - but can YOU identify him from this childhood image where he rocks mini dreadlocks?,/tvshowbiz/article-10432123/Guess-Who.html,He's one of Australia's most beloved comedians. ,2022-01-23 10:42:13,Caleb Taylor For Daily Mail Australia
'I'd have been snooping at every training session!': Kimberly Wyatt's husband Max Rogers quips that he's 'relieved' there's no Dancing On Ice curse like on Strictly,/tvshowbiz/article-10432149/Kimberly-Wyatts-husband-Max-Rogers-quips-hes-relieved-theres-no-Dancing-Ice-curse.html,"The Pussycat Doll, 39, and her fashion model husband, also 39, have opened up about her Dancing On Ice stint during a tell-all interview.",2022-01-23 10:47:16,Millie Payne For Mailonline
Danny Dyer is forced to wait around in car park after a fellow shopper parks too close his Bentley... following his departure from EastEnders,/tvshowbiz/article-10432181/Danny-Dyer-forced-wait-car-park-fellow-shopper-parks-close-Bentley.html,The 44-year-old looked less than impressed after being forced to wait around in an Essex car park on Sunday morning when a fellow shopper parked too close to his Bentley.,2022-01-23 10:48:30,Callum Wells For Mailonline
Maria Thattil is EVICTED from I'm a Celebrity after incorrectly guessing the number of scorpions in a box - and reveals the status of her relationship with Joey Essex in her exit interview,/tvshowbiz/article-10432195/Maria-Thattil-EVICTED-Im-Celebrity-Here.html,"The former Miss Universe Australia, 28, was evicted during Sunday night's episode of I'm a Celebrity... Get Me Out of Here! Australia, and appeared emotional during her exit interview.",2022-01-23 11:17:18,Kristy Johnson For Daily Mail Australia
TOWIE's Cara Kilbey announces she's expecting third baby after suffering ruptured ectopic pregnancy last year,/tvshowbiz/article-10432277/Cara-Kilbey-pregnant-TOWIE-star-announces-shes-expecting-baby-ruptured-ectopic-pregnancy.html,"The former TOWIE star, 34, took to Instagram to reveal she is currently six months along, with a snap of her in a white unbuttoned shirt and black underwear, showing off her blossoming baby bump.",2022-01-23 11:30:40,Milly Veitch For Mailonline
Samuel L. Jackson and Emilia Clarke are dressed in character as they make their first appearances on set while shooting new Marvel series Secret Invasion in Leeds,/tvshowbiz/article-10432253/Emilia-Clarke-films-upcoming-Marvel-series-Secret-Invasion-Leeds.html,"Hollywood heavyweights Samuel L. Jackson, 73, and Emilia Clarke, 35,mwere seen on the set of Marvel's Secret Invasion for the first time in Leeds on Sunday",2022-01-23 11:37:46,Sean O'grady For Mailonline
'It came at just the right time in my day': George Ezra surprises a young fan by providing backing vocals for her cover of his hit single Budapest,/tvshowbiz/article-10432267/George-Ezra-surprises-young-fan-doing-backing-vocals-cover-Budapest.html,"The Paradise hitmaker, 28, enhanced his reputation as one of the nicest men in pop recently when he put together a surprise video for a young singer, Bea Wheeler.",2022-01-23 11:44:15,Millie Payne For Mailonline
Harry Maguire dons a grey tracksuit as he arrives at Manchester Airport with his fiancée Fern Hawkins and fellow footballer Jordan Pickford as they lead Premiership stars jetting off to Dubai,/tvshowbiz/article-10432269/Harry-Maguire-prepares-jet-Dubai-fianc-e-Fern-Hawkins-footballer-Jordan-Pickford.html,The 28-year-old cut a casual figure as he arrived at Manchester Airport in time for a flight to Dubai with his fellow Premier League footballers on Saturday night.,2022-01-23 11:49:56,Callum Wells For Mailonline
AFL legend Dani Laidley sparks engagement rumours as she shows off a diamond ring - after reconnecting with childhood sweetheart,/tvshowbiz/article-10432297/AFL-star-Dani-Laidley-sparks-engagement-rumours-shows-diamond-ring.html,"The AFL star, 54, who recently reconnected with her childhood sweetheart Donna Leckie, flaunted the sparkler in a video shared to Instagram on Saturday.",2022-01-23 11:58:00,Marta Jary For Daily Mail Australia
Australian Survivor star Felicity Palmateer is lending her profile to a charity event next month - and reveals why the cause is close to her heart,/tvshowbiz/article-10432301/Australian-Survivor-star-Felicity-Palmateer-lending-profile-charity-event-month.html,"Australian Survivor star and surfer Felicity Palmateer, 29, is one of the faces behind a cancer charity event, scheduled for February 19.",2022-01-23 12:16:10,Kristy Johnson
Dylan Lewis bursts into tears after being buried alive with 50 snakes in toe-curling viper room challenge on I'm a Celebrity,/tvshowbiz/article-10432255/Dylan-Lewis-bursts-tears-buried-alive-50-snakes-Im-Celebrity.html,I'm a Celebrity... Get Me Out Of Here! viewers have gone wild for Dylan Lewis after the star spent more than 10 minutes in the viper room on Sunday. ,2022-01-23 12:30:37,Caleb Taylor For Daily Mail Australia
"Sean Penn, 61, is left 'unimpressed' after being forced to wait in line at popular Bondi hotspot - after reuniting with estranged wife Leila George, 29, in Australia",/tvshowbiz/article-10431685/Sean-Penn-left-unimpressed-forced-wait-line-popular-Bondi-hotspot.html,"He may be a Hollywood star, but Sean Penn was apparently refused  VIP treatment when he arrived at a  Bondi hotspot recently.  ",2022-01-23 12:37:22,Monique Friedlander For Daily Mail Australia
Pregnant Rosie Huntington-Whiteley showcases blossoming baby bump in figure-hugging brown dress,/tvshowbiz/article-10432329/Pregnant-Rosie-Huntington-Whiteley-showcases-blossoming-baby-bump-figure-hugging-brown-dress.html,"The model, 34, stunned in the skintight brown maxi dress, which clung to her curves and perfectly accentuated her growing bump.",2022-01-23 12:42:11,Milly Veitch For Mailonline
'Never knew she was your mum': Emily Atack's mother Kate Robbins shocks fans as she appears in After Life alongside Ricky Gervais,/tvshowbiz/article-10432321/Emily-Atacks-mother-Kate-Robbins-shocks-fans-appears-Life-alongside-Ricky-Gervais.html,"Celebrity Juice star Emily, 32, took to Instagram on Saturday and shared snaps of Kate, 63, on set as she told how 'proud' she is of her.",2022-01-23 12:45:34,Sean O'grady For Mailonline
Nadiya Bychkova and Kai Widdrington look delighted as they lead the Strictly tour departures... after newly-single beauty's 'flirty behaviour with hunk caused drama backstage' ,/tvshowbiz/article-10432331/Nadiya-Bychkova-nails-winter-chic-blue-plaid-coat-leads-Strictly-tour-departures.html,The 32-year-old nailed winter chic as she led the star-studded departures from Birmingham's Malmaison Hotel on Sunday.,2022-01-23 12:51:44,Callum Wells For Mailonline
Fleabag star Andrew Scott and ex Stephen Beresford are spotted on a city break in Venice - after their decade-long relationship ended in 2019,/tvshowbiz/article-10432359/Andrew-Scott-Stephen-Beresford-spotted-city-break-Venice.html,"The Irish Fleabag star, 45, and the writer, 50, were together for a decade before splitting in 2019 - but they appeared to be on very good terms in Venice.",2022-01-23 12:52:40,Millie Payne For Mailonline
The Morning Show's Larry Emdur sparks furious debate over the unusual way he stacks freshly washed dishes - but is he right?,/tvshowbiz/article-10432339/The-Morning-Shows-Larry-Emdur-sparks-furious-debate-correctly-stack-freshly-washed-dishes.html,"Larry Emdur has an unusual way to stack the dishes, and it has sparked furious debate on his social media. ",2022-01-23 12:55:22,Marta Jary For Daily Mail Australia
AFL star Nathan Buckley breaks his silence on rumours he has split from glamorous cosmetic nurse Alex Pike after less than a year of dating,/tvshowbiz/article-10432411/AFL-star-Nathan-Buckley-breaks-silence-rumours-SPLIT-Alex-Pike.html,"'My view is that it's none of anyone's business,' he said on Sunday.",2022-01-23 13:09:49,Marta Jary For Daily Mail Australia
"Inside the engagement party for footy star James Tedesco and his glamorous WAG - complete with cocktails, heartfelt speeches and VERY passionate plate smashing ",/tvshowbiz/article-10432347/Footy-star-James-Tedesco-fianc-e-Maria-Glinellis-host-engagement-party-Sydney.html,"NRL Sydney Roosters captain James Tedesco, 29, and his fiancée Maria Glinellis celebrated their engagement with a party at Watsons Bay Boutique Hotel in Sydney on Saturday.",2022-01-23 13:12:24,Kristy Johnson
"Vicky McClure, 38, wraps up in a black shearling jacket as she steps out with her fiancé Jonny Owen, 50... ahead of her new show Trigger Point's premiere",/tvshowbiz/article-10432497/Vicky-McClure-38-dons-black-shearling-jacket-steps-fianc-Jonny-Owen-50.html,The 38-year-old nailed winter chic as she was joined by her fiancé Jonny Owen in seeing the London sights on Sunday.,2022-01-23 14:24:08,Callum Wells For Mailonline
Richard Wilkins and girlfriend Nicola Dale hold hands as they step out for lunch in Sydney - but Christian Wilkins steals the show in a curve-hugging beige frock with painted on breasts,/tvshowbiz/article-10432395/Christian-Wilkins-steals-curve-hugging-beige-frock-painted-breasts.html,Richard Wilkins and girlfriend Nicola Dale  enjoyed a glamorous lunch at Manta on Woolloomooloo Wharf on Sunday. ,2022-01-23 14:32:34,Caleb Taylor For Daily Mail Australia
The Spice Girls 'are set to be reunited at Brooklyn Beckham's April wedding to Nicola Peltz as ALL members have received an invitation',/tvshowbiz/article-10432491/The-Spice-Girls-set-reunited-Brooklyn-Beckhams-April-wedding-Nicola-Peltz.html,"The 22-year-old is set to tie the knot with his actress fiancée, 27, and his mother Victoria is said to have invited all of her ex bandmates.",2022-01-23 14:49:01,Sean O'grady For Mailonline
Zara McDermott puts on a leggy display in a maxi skirt with a daring slit and flashes her toned abs as she hosts her first dinner party,/tvshowbiz/article-10432545/Zara-McDermott-puts-leggy-display-maxi-skirt-daring-slit-flashes-toned-abs.html,"The former Love Island star, 24, looked incredible in a white crop top that showed off her impressively toned midriff.",2022-01-23 15:01:14,Milly Veitch For Mailonline
Newly-engaged Maya Jama flashes her cleavage in a plunging black leather suit during sizzling photoshoot... after ITV axed her show Walk The Line,/tvshowbiz/article-10432561/Maya-Jama-flashes-cleavage-plunging-black-leather-suit-sizzling-photoshoot.html,"The 27-year-old sent temperatures soaring as she put her modelling skills to use in a Sunday Instagram video, after the Mail On Sunday revealed ITV axed her show, Walk The Line.",2022-01-23 15:18:17,Callum Wells For Mailonline
TOWIE's Joey Turner debuts a striking new look during a night out - after latest bout of controversy-garnering with 'dirty habits' post,/tvshowbiz/article-10432589/TOWIEs-Joey-Turner-debuts-striking-new-look-night-out.html,"The former TOWIE star, 20, shared a striking photo to his Instagram Story where he unveiled a shaved head of hair - a contrast from his longer, often-slicked back locks.",2022-01-23 15:42:23,Millie Payne For Mailonline
Roxy Horner showcases her incredible figure in mustard crop top and matching leggings as she poses for stunning snaps,/tvshowbiz/article-10432585/Roxy-Horner-showcases-incredible-figure-mustard-crop-matching-leggings.html,"The model, 30, looked nothing short of sensational as she posed in gym wear in stunning Instagram snaps she shared on Sunday.",2022-01-23 15:47:43,Sean O'grady For Mailonline
Garrett Hedlund is now ARRESTED for public intoxication... just days after split from Emma Roberts and being sued for negligence over his DUI,/tvshowbiz/article-10432651/Garrett-Hedlund-ARRESTED-public-intoxication-days-split-Emma-Roberts.html,"TMZ reports that the actor, 36, is now in custody with bail set at $2,100 for the misdemeanor arrest.",2022-01-23 15:48:32,Carly Johnson For Dailymail.com
Heavily pregnant Malin Andersson flaunts her baby bump in underwear as she rapidly nears her due date,/tvshowbiz/article-10432645/Malin-Andersson-flaunts-baby-bump-underwear-urges-time-hurry-date-nears.html,"The former Love Island star, 29, looked sensational as she posed for a mirror selfie donning a nude coloured bra and khaki underwear with her tummy looking ready to pop.",2022-01-23 15:57:42,Milly Veitch For Mailonline
'Just up to the knees but still': Stacey Solomon reveals she shaves her legs as part of hilarious birthday tradition for fiancé Joe Swash,/tvshowbiz/article-10432621/Stacey-Solomon-reveals-shaves-legs-hilarious-birthday-tradition-fianc-Joe-Swash.html,"The 32-year-old has hilariously revealed she shaves her legs as part of a birthday tradition for her fiancé Joe Swash, in a Friday Instagram Story.",2022-01-23 16:06:19,Callum Wells For Mailonline
"'I'm gonna get the video!' Gemma Collins hilariously reveals she fell off a horse during family day out with fiancé Rami Hawash and stepson Tristan, 4",/tvshowbiz/article-10432691/Gemma-Collins-fell-horse-trip-stables-fianc-Rami-Hawash-stepson-Tristan.html,"The 40-year-old has hilariously revealed she fell off a horse during a riding session with her fiancé Rami Hawash, taking to Instagram on Sunday to tell her followers.",2022-01-23 16:42:43,Callum Wells For Mailonline
Ferne McCann calls her new real estate agent boyfriend Lorri Haines 'hubs' as she continues to share smitten snaps from their time in Dubai,/tvshowbiz/article-10432657/Ferne-McCann-continues-share-smitten-snaps-Dubai-break-new-boyfriend-Lorri-Haines.html,"Documenting highlights from their afternoon, the former TOWIE star, 31, and her new boyfriend looked utterly smitten with one another as they cosied up for pictures and videos.",2022-01-23 16:47:27,Millie Payne For Mailonline
Kady McDermott displays her jaw-dropping figure in blue bikini as she soaks up the sun during trip to Cancun,/tvshowbiz/article-10432681/Kady-McDermott-displays-jaw-dropping-figure-blue-bikini.html,"The reality star, 25, recently enjoyed a sun-soaked trip to Cancun, Mexico and documented the holiday on Instagram.",2022-01-23 16:50:13,Sean O'grady For Mailonline
Strictly's Tilly Ramsay shows off her 'war wounds' after taking a tumble during live tour performance ,/tvshowbiz/article-10432701/Strictlys-Tilly-Ramsay-shows-war-wounds-taking-tumble-live-tour-performance.html,The 20-year-old daughter of Gordon Ramsay took to Instagram to share her bruises and scrapes after the fall.,2022-01-23 16:58:59,Milly Veitch For Mailonline
'When we were home he wasn't Meat Loaf he was just dad': Singer's devastated daughter Amanda Aday offers insight into family life with Bat out of Hell star who succumbed to COVID aged 74,/tvshowbiz/article-10432759/Meat-Loaf-daughter-Amanda-Aday-shares-father-stage-home-just-dad.html,"Days after his death from Covid-19 complications, Meat Loaf's daughter Amanda Aday is sharing memories of the singer and actor.",2022-01-23 17:02:24,Ashleigh Gray For Dailymail.Com
Alicia Keys gets the party started early ahead of 41st birthday as she enjoys a 'bubble room' art exhibit with pals,/tvshowbiz/article-10432705/Alicia-Keys-gets-party-started-early-ahead-41st-birthday-enjoys-bubble-room.html,Alicia Keys had some fun with her friends as she was 'absorbed by a cloud' on Saturday. The 40-year-old R&B singer posted a few pictures to her Instagram inside of a 'bubble room'.,2022-01-23 17:44:44,Janelle Ash For Dailymail.Com
PICTURE EXCLUSIVE: Nadiya Bychkova and Kai Widdrington keep a low profile as rumours swirl Strictly pros 'are growing close' following her split from fiancé Matija Škarabot,/tvshowbiz/article-10432803/Nadiya-Bychkova-Kai-Widdrington-low-profile-theyre-spotted-together.html,"Nadiya Bychkova, 32, and Kai Widdrington2, 26, kept a low profile when they were spotted out together on Sunday.",2022-01-23 17:55:45,Aisha Nozari For Mailonline
Kim Kardashian tantalizes fans with another string bikini look... after recent drama with estranged husband Kanye West ,/tvshowbiz/article-10432867/Kim-Kardashian-tantalizes-fans-string-bikini-look-Kanye-West-drama.html,"Early on Sunday morning, the 41-year-old Hulu reality star shared another sizzling snap of herself in a string bikini",2022-01-23 17:56:20,George Stark For Dailymail.com
EXCLUSIVE: Meghan King hits the slopes on her 'empowering' solo ski trip in Utah... as she moves on from split with Joe Biden's nephew Cuffe after two months of marriage,/tvshowbiz/article-10432893/Meghan-King-hits-slopes-empowering-ski-trip-moves-Cuffe-Biden-Owens-split.html,"Meghan King took to the slopes this weekend as she enjoyed a solo skiing adventure in Park City, Utah. She spent a few days kids-free as she took in the fresh outdoors.",2022-01-23 18:21:43,Ashleigh Gray For Dailymail.Com
Rose Ayling-Ellis suffers a rare misstep as Glitterball winner stumbles during Strictly Live Tour... but partner Giovanni Pernice is on hand to stop her from falling,/tvshowbiz/article-10432779/Rose-Ayling-Ellis-stumbles-steps-Strictly-Live-Tour-partner-stops-falling.html,"Rose took to her Instagram to share the video of her trip and could be seen hand-in-hand with Giovanni as she pointed and joked at fellow contestant Maisie Smith, 20, and Kai Widdrington.",2022-01-23 18:51:27,Jonathan Rose For Mailonline
Dancing On Ice 2022: 'You've popped a button': Ben Foden leaves Holly Willoughby flustered as his shirt comes undone prompting rugby star to quip that he's 'trying to score some points',/tvshowbiz/article-10432897/Dancing-Ice-2022-Youve-popped-button-Ben-Foden-leaves-Holly-Willoughby-flustered.html,Ben Foden left Dancing On Ice presenter Holly Willoughby slightly flustered on Sunday after the rugby star popped a button.,2022-01-23 18:56:00,Aisha Nozari For Mailonline
"Florence Pugh, 26, shows off cleavage in stunning monochrome top as she and boyfriend Zach Braff, 46, enjoy a date night in West Hollywood",/tvshowbiz/article-10432853/Florence-Pugh-26-shows-cleavage-stunning-monochrome-top.html,Zach Braff and Florence Pugh had a romantic date night Saturday night. The Scrubs actor and his actress girlfriend grabbed dinner at San Vicente Bungalows in West Hollywood.,2022-01-23 19:01:12,Janelle Ash For Dailymail.Com
Alan Carr looks downcast as he steps out for coffee during first appearance since confirming split from husband Paul Drayton after 13 years as a couple,/tvshowbiz/article-10432875/Alan-Carr-looks-straight-faced-hes-seen-time-split-husband-Paul-Drayton.html,"Alan Carr, 45, looked straight-faced as he was seen for the first time since his split from husband Paul Drayton on Sunday.",2022-01-23 19:03:00,Owen Tonks For Mailonline
"Lizzie Cundy, 53, puts on a leggy display in sparkling sequinned dress and studded boots as she arrives at Annabel's for friend's birthday party",/tvshowbiz/article-10432883/Lizzie-Cundy-53-puts-leggy-display-sparkling-sequin-dress-studded-boots.html,"The media personality, 53, stunned as she arrived for her friend's birthday party at Annabel's private club in London on Saturday night.",2022-01-23 19:17:21,Jonathan Rose For Mailonline
Spider-Man: No Way Home's whopping domestic gross rises to an impressive $721M... after taking in a further $14M at the weekend box office ,/tvshowbiz/article-10432891/Spider-Man-No-Way-Homes-whopping-domestic-gross-raised-impressive-721-5-million.html,"The Tom Holland-starring feature has proven to be a favorite with moviegoers over the past month, and it added a solid $14.1 million to its already-impressive domestic gross, according to Deadline.",2022-01-23 19:41:12,Sam Joseph Semon For Dailymail.com
"Gwyneth Paltrow, 49, flashes her taut tummy as she shares the first 2022 drop of Goop's fashion line G. Label",/tvshowbiz/article-10433047/Gwyneth-Paltrow-49-flashes-taut-tummy-shares-2022-drop-G-Label.html,Gwyneth Paltrow was the star of a new post shared to her lifestyle brand Goop's Instagram account on Sunday. She modeled pieces from the company's fashion line G. Label.,2022-01-23 19:43:39,Ashleigh Gray For Dailymail.Com
